Unique_ID,Broad_Classification,SWAT_File,database_table,DATABASE_FIELD_NAME,SWAT_Header_Name,Text_File_Structure,Position_in_File,Line_in_file,Swat_code_type,SWAT_Code_Variable_Name,Description,Core,Units,Data_Type,Minimum_Range,Maximum_Range,Default_Value,Use_in_DB,Source_Module,Is_Local_Variable
381,BASIN,codes.bsn,codes_bsn,bsn_cc,bsn_cc,simple,1,3,real,bsn_cc,bsn_cc header from in_basin%codes_bas via basin_read_cc,no,none,real,0.0,999,1.0,yes,basin_module,n
382,BASIN,parameters.bsn,parameters_bsn,titldum,titldum,simple,1,1,character,titldum,titldum header from in_basin%parms_bas via basin_read_prm,no,none,string,0,999,default,yes,basin_module,y
383,BASIN,parameters.bsn,parameters_bsn,header,header,simple,1,2,real,header,header header from in_basin%parms_bas via basin_read_prm,no,none,real,0.0,999,1.0,yes,basin_module,y
384,BASIN,parameters.bsn,parameters_bsn,bsn_prm,bsn_prm,simple,1,3,real,bsn_prm,bsn_prm header from in_basin%parms_bas via basin_read_prm,no,none,real,0.0,999,1.0,yes,basin_module,n
385,CLIMATE,weather-sta.cli,weather-sta_cli,titldum,titldum,simple,1,1,character,titldum,titldum header from in_cli%weat_sta via cli_staread,no,none,string,0,999,default,yes,climate_module,y
386,CLIMATE,weather-sta.cli,weather-sta_cli,header,header,simple,1,2,real,header,header header from in_cli%weat_sta via cli_staread,no,none,real,0.0,999,1.0,yes,climate_module,y
387,CLIMATE,weather-sta.cli,weather-sta_cli,wst%name,wst%name,simple,1,3,character,wst%name,wst%name parameter from in_cli%weat_sta via cli_staread,yes,text,string,0,999,default,yes,climate_module,n
388,CLIMATE,weather-sta.cli,weather-sta_cli,wst%wco_c,wst%wco_c,simple,2,3,derived_type,wst%wco_c,wst%wco_c parameter from in_cli%weat_sta via cli_staread,no,none,derived,0,999,1.0,yes,climate_module,n
389,CLIMATE,weather-wgn.cli,weather-wgn_cli,titldum,titldum,simple,1,1,character,titldum,titldum header from in_cli%weat_wgn via cli_wgnread,no,none,string,0,999,default,yes,climate_module,y
390,CLIMATE,weather-wgn.cli,weather-wgn_cli,header,header,simple,1,2,real,header,header header from in_cli%weat_wgn via cli_wgnread,no,none,real,0.0,999,1.0,yes,climate_module,y
391,CLIMATE,weather-wgn.cli,weather-wgn_cli,wgn_n,wgn_n,unique,1,3,real,wgn_n,wgn_n parameter from in_cli%weat_wgn via cli_wgnread,no,none,real,0.0,999,1.0,yes,climate_module,n
392,CLIMATE,weather-wgn.cli,weather-wgn_cli,wgn%lat,wgn%lat,unique,2,3,real,wgn%lat,wgn%lat parameter from in_cli%weat_wgn via cli_wgnread,no,deg,real,0.0,180.0,1.0,yes,climate_module,n
393,CLIMATE,weather-wgn.cli,weather-wgn_cli,wgn%long,wgn%long,unique,3,3,real,wgn%long,wgn%long parameter from in_cli%weat_wgn via cli_wgnread,no,deg,real,0.0,180.0,1.0,yes,climate_module,n
394,CLIMATE,weather-wgn.cli,weather-wgn_cli,wgn%elev,wgn%elev,unique,4,3,real,wgn%elev,wgn%elev parameter from in_cli%weat_wgn via cli_wgnread,no,m,real,0.0,999,1.0,yes,climate_module,n
395,CLIMATE,weather-wgn.cli,weather-wgn_cli,wgn%rain_yrs,wgn%rain_yrs,unique,5,3,integer,wgn%rain_yrs,wgn%rain_yrs parameter from in_cli%weat_wgn via cli_wgnread,no,day,int,0,999,1,yes,climate_module,n
396,CLIMATE,weather-wgn.cli,weather-wgn_cli,wgn%tmpmx,wgn%tmpmx,unique,1,4,derived_type,wgn%tmpmx,wgn%tmpmx parameter from in_cli%weat_wgn via cli_wgnread,no,none,derived,0,999,1.0,yes,climate_module,y
397,CLIMATE,weather-wgn.cli,weather-wgn_cli,wgn%tmpmn,wgn%tmpmn,unique,2,4,derived_type,wgn%tmpmn,wgn%tmpmn parameter from in_cli%weat_wgn via cli_wgnread,no,none,derived,0,999,1.0,yes,climate_module,y
398,CLIMATE,weather-wgn.cli,weather-wgn_cli,wgn%tmpstdmx,wgn%tmpstdmx,unique,3,4,derived_type,wgn%tmpstdmx,wgn%tmpstdmx parameter from in_cli%weat_wgn via cli_wgnread,no,none,derived,0,999,1.0,yes,climate_module,y
399,CLIMATE,weather-wgn.cli,weather-wgn_cli,wgn%tmpstdmn,wgn%tmpstdmn,unique,4,4,derived_type,wgn%tmpstdmn,wgn%tmpstdmn parameter from in_cli%weat_wgn via cli_wgnread,no,none,derived,0,999,1.0,yes,climate_module,y
400,CLIMATE,weather-wgn.cli,weather-wgn_cli,wgn%pcpmm,wgn%pcpmm,unique,5,4,derived_type,wgn%pcpmm,wgn%pcpmm parameter from in_cli%weat_wgn via cli_wgnread,no,none,derived,0,999,1.0,yes,climate_module,n
401,CLIMATE,weather-wgn.cli,weather-wgn_cli,wgn%pcpstd,wgn%pcpstd,unique,6,4,derived_type,wgn%pcpstd,wgn%pcpstd parameter from in_cli%weat_wgn via cli_wgnread,no,none,derived,0,999,1.0,yes,climate_module,n
402,CLIMATE,weather-wgn.cli,weather-wgn_cli,wgn%pcpskw,wgn%pcpskw,unique,7,4,derived_type,wgn%pcpskw,wgn%pcpskw parameter from in_cli%weat_wgn via cli_wgnread,no,none,derived,0,999,1.0,yes,climate_module,n
403,CLIMATE,weather-wgn.cli,weather-wgn_cli,wgn%pr_wd,wgn%pr_wd,unique,8,4,derived_type,wgn%pr_wd,wgn%pr_wd parameter from in_cli%weat_wgn via cli_wgnread,no,none,derived,0,999,1.0,yes,climate_module,n
404,CLIMATE,weather-wgn.cli,weather-wgn_cli,wgn%pr_ww,wgn%pr_ww,unique,9,4,derived_type,wgn%pr_ww,wgn%pr_ww parameter from in_cli%weat_wgn via cli_wgnread,no,none,derived,0,999,1.0,yes,climate_module,n
405,CLIMATE,weather-wgn.cli,weather-wgn_cli,wgn%pcpd,wgn%pcpd,unique,10,4,derived_type,wgn%pcpd,wgn%pcpd parameter from in_cli%weat_wgn via cli_wgnread,no,none,derived,0,999,1.0,yes,climate_module,n
406,CLIMATE,weather-wgn.cli,weather-wgn_cli,wgn%rainhmx,wgn%rainhmx,unique,11,4,derived_type,wgn%rainhmx,wgn%rainhmx parameter from in_cli%weat_wgn via cli_wgnread,no,none,derived,0,999,1.0,yes,climate_module,n
407,CLIMATE,weather-wgn.cli,weather-wgn_cli,wgn%solarav,wgn%solarav,unique,12,4,derived_type,wgn%solarav,wgn%solarav parameter from in_cli%weat_wgn via cli_wgnread,no,none,derived,0,999,1.0,yes,climate_module,n
408,CLIMATE,weather-wgn.cli,weather-wgn_cli,wgn%dewpt,wgn%dewpt,unique,13,4,derived_type,wgn%dewpt,wgn%dewpt parameter from in_cli%weat_wgn via cli_wgnread,no,none,derived,0,999,1.0,yes,climate_module,n
409,CLIMATE,weather-wgn.cli,weather-wgn_cli,wgn%windav,wgn%windav,unique,14,4,derived_type,wgn%windav,wgn%windav parameter from in_cli%weat_wgn via cli_wgnread,no,none,derived,0,999,1.0,yes,climate_module,n
410,CLIMATE,pet.cli,pet_cli,titldum,titldum,simple,1,1,character,titldum,titldum header from in_cli%pet_cli via cli_petmeas,no,none,string,0,999,default,yes,climate_module,y
411,CLIMATE,pet.cli,pet_cli,header,header,simple,1,2,real,header,header header from in_cli%pet_cli via cli_petmeas,no,none,real,0.0,999,1.0,yes,climate_module,y
412,CLIMATE,pet.cli,pet_cli,petm_n,petm_n,unique,1,3,real,petm_n,petm_n parameter from in_cli%pet_cli via cli_petmeas,no,none,real,0.0,999,1.0,yes,climate_module,n
413,CLIMATE,pet.cli,pet_cli,petm%filename,petm%filename,unique,1,4,character,petm%filename,petm%filename parameter from in_cli%pet_cli via cli_petmeas,yes,m,string,0,999,default,yes,climate_module,n
414,CLIMATE,pcp.cli,pcp_cli,titldum,titldum,simple,1,1,character,titldum,titldum header from in_cli%pcp_cli via cli_pmeas,no,none,string,0,999,default,yes,climate_module,y
415,CLIMATE,pcp.cli,pcp_cli,header,header,simple,1,2,real,header,header header from in_cli%pcp_cli via cli_pmeas,no,none,real,0.0,999,1.0,yes,climate_module,y
416,CLIMATE,pcp.cli,pcp_cli,pcp_n,pcp_n,unique,1,3,real,pcp_n,pcp_n parameter from in_cli%pcp_cli via cli_pmeas,no,none,real,0.0,999,1.0,yes,climate_module,n
417,CLIMATE,pcp.cli,pcp_cli,pcp%filename,pcp%filename,unique,1,4,character,pcp%filename,pcp%filename parameter from in_cli%pcp_cli via cli_pmeas,yes,m,string,0,999,default,yes,climate_module,n
418,CLIMATE,tmp.cli,tmp_cli,titldum,titldum,simple,1,1,character,titldum,titldum header from in_cli%tmp_cli via cli_tmeas,no,none,string,0,999,default,yes,climate_module,y
419,CLIMATE,tmp.cli,tmp_cli,header,header,simple,1,2,real,header,header header from in_cli%tmp_cli via cli_tmeas,no,none,real,0.0,999,1.0,yes,climate_module,y
420,CLIMATE,tmp.cli,tmp_cli,tmp_n,tmp_n,unique,1,3,real,tmp_n,tmp_n parameter from in_cli%tmp_cli via cli_tmeas,no,none,real,0.0,999,1.0,yes,climate_module,y
421,CLIMATE,tmp.cli,tmp_cli,tmp%filename,tmp%filename,unique,1,4,character,tmp%filename,tmp%filename parameter from in_cli%tmp_cli via cli_tmeas,yes,m,string,0,999,default,yes,climate_module,y
422,CLIMATE,slr.cli,slr_cli,titldum,titldum,simple,1,1,character,titldum,titldum header from in_cli%slr_cli via cli_smeas,no,none,string,0,999,default,yes,climate_module,y
423,CLIMATE,slr.cli,slr_cli,header,header,simple,1,2,real,header,header header from in_cli%slr_cli via cli_smeas,no,none,real,0.0,999,1.0,yes,climate_module,y
424,CLIMATE,slr.cli,slr_cli,slr_n,slr_n,unique,1,3,real,slr_n,slr_n parameter from in_cli%slr_cli via cli_smeas,no,none,real,0.0,999,1.0,yes,climate_module,n
425,CLIMATE,slr.cli,slr_cli,slr%filename,slr%filename,unique,1,4,character,slr%filename,slr%filename parameter from in_cli%slr_cli via cli_smeas,yes,m,string,0,999,default,yes,climate_module,n
426,CLIMATE,hmd.cli,hmd_cli,titldum,titldum,simple,1,1,character,titldum,titldum header from in_cli%hmd_cli via cli_hmeas,no,none,string,0,999,default,yes,climate_module,y
427,CLIMATE,hmd.cli,hmd_cli,header,header,simple,1,2,real,header,header header from in_cli%hmd_cli via cli_hmeas,no,none,real,0.0,999,1.0,yes,climate_module,y
428,CLIMATE,hmd.cli,hmd_cli,hmd_n,hmd_n,unique,1,3,real,hmd_n,hmd_n parameter from in_cli%hmd_cli via cli_hmeas,no,none,real,0.0,999,1.0,yes,climate_module,n
429,CLIMATE,hmd.cli,hmd_cli,hmd%filename,hmd%filename,unique,1,4,character,hmd%filename,hmd%filename parameter from in_cli%hmd_cli via cli_hmeas,yes,m,string,0,999,default,yes,climate_module,n
430,CLIMATE,wnd.cli,wnd_cli,titldum,titldum,simple,1,1,character,titldum,titldum header from in_cli%wnd_cli via cli_wmeas,no,none,string,0,999,default,yes,climate_module,y
431,CLIMATE,wnd.cli,wnd_cli,header,header,simple,1,2,real,header,header header from in_cli%wnd_cli via cli_wmeas,no,none,real,0.0,999,1.0,yes,climate_module,y
432,CLIMATE,wnd.cli,wnd_cli,wnd_n,wnd_n,unique,1,3,real,wnd_n,wnd_n parameter from in_cli%wnd_cli via cli_wmeas,no,none,real,0.0,999,1.0,yes,climate_module,n
433,CLIMATE,wnd.cli,wnd_cli,wnd%filename,wnd%filename,unique,1,4,character,wnd%filename,wnd%filename parameter from in_cli%wnd_cli via cli_wmeas,yes,m,string,0,999,default,yes,climate_module,n
434,CLIMATE,atmodep.cli,atmodep_cli,titldum,titldum,simple,1,1,character,titldum,titldum header from in_cli%atmo_cli via cli_read_atmodep,no,none,string,0,999,default,yes,climate_module,y
435,CLIMATE,atmodep.cli,atmodep_cli,header,header,simple,1,2,real,header,header header from in_cli%atmo_cli via cli_read_atmodep,no,none,real,0.0,999,1.0,yes,climate_module,y
436,CLIMATE,atmodep.cli,atmodep_cli,atmodep_cont%num_sta,atmodep_cont%num_sta,unique,1,3,integer,atmodep_cont%num_sta,atmodep_cont%num_sta parameter from in_cli%atmo_cli via cli_read_atmodep,no,m,int,0,999,1,yes,climate_module,n
437,CLIMATE,atmodep.cli,atmodep_cli,atmodep_cont%timestep,atmodep_cont%timestep,unique,2,3,integer,atmodep_cont%timestep,atmodep_cont%timestep parameter from in_cli%atmo_cli via cli_read_atmodep,no,m,int,0,999,1,yes,climate_module,n
438,CLIMATE,atmodep.cli,atmodep_cli,atmodep_cont%mo_init,atmodep_cont%mo_init,unique,3,3,integer,atmodep_cont%mo_init,atmodep_cont%mo_init parameter from in_cli%atmo_cli via cli_read_atmodep,no,m,int,0,999,1,yes,climate_module,n
439,CLIMATE,atmodep.cli,atmodep_cli,atmodep_cont%yr_init,atmodep_cont%yr_init,unique,4,3,integer,atmodep_cont%yr_init,atmodep_cont%yr_init parameter from in_cli%atmo_cli via cli_read_atmodep,no,m,int,0,999,1,yes,climate_module,n
440,CLIMATE,atmodep.cli,atmodep_cli,atmodep_cont%num,atmodep_cont%num,unique,5,3,integer,atmodep_cont%num,atmodep_cont%num parameter from in_cli%atmo_cli via cli_read_atmodep,no,m,int,0,999,1,yes,climate_module,n
441,CLIMATE,atmodep.cli,atmodep_cli,atmodep%name,atmodep%name,unique,1,4,integer,atmodep%name,atmodep%name parameter from in_cli%atmo_cli via cli_read_atmodep,yes,m,int,0,999,1,yes,climate_module,n
442,CLIMATE,atmodep.cli,atmodep_cli,atmodep%nh4_rf,atmodep%nh4_rf,unique,1,7,integer,atmodep%nh4_rf,atmodep%nh4_rf parameter from in_cli%atmo_cli via cli_read_atmodep,no,m,int,0,999,1,yes,climate_module,n
443,CLIMATE,atmodep.cli,atmodep_cli,atmodep%no3_rf,atmodep%no3_rf,unique,1,8,integer,atmodep%no3_rf,atmodep%no3_rf parameter from in_cli%atmo_cli via cli_read_atmodep,no,m,int,0,999,1,yes,climate_module,n
444,CLIMATE,atmodep.cli,atmodep_cli,atmodep%nh4_dry,atmodep%nh4_dry,unique,1,9,integer,atmodep%nh4_dry,atmodep%nh4_dry parameter from in_cli%atmo_cli via cli_read_atmodep,no,m,int,0,999,1,yes,climate_module,n
445,CLIMATE,atmodep.cli,atmodep_cli,atmodep%no3_dry,atmodep%no3_dry,unique,1,10,integer,atmodep%no3_dry,atmodep%no3_dry parameter from in_cli%atmo_cli via cli_read_atmodep,no,m,int,0,999,1,yes,climate_module,n
446,CLIMATE,atmodep.cli,atmodep_cli,"atmodep%nh4_rfmo, imo = 1,atmodep_cont%num","atmodep%nh4_rfmo, imo = 1,atmodep_cont%num",unique,1,11,integer,"atmodep%nh4_rfmo, imo = 1,atmodep_cont%num","atmodep%nh4_rfmo, imo = 1,atmodep_cont%num parameter from in_cli%atmo_cli via cli_read_atmodep",no,m,int,0,999,1,yes,climate_module,n
447,CLIMATE,atmodep.cli,atmodep_cli,"atmodep%no3_rfmo, imo = 1,atmodep_cont%num","atmodep%no3_rfmo, imo = 1,atmodep_cont%num",unique,1,12,integer,"atmodep%no3_rfmo, imo = 1,atmodep_cont%num","atmodep%no3_rfmo, imo = 1,atmodep_cont%num parameter from in_cli%atmo_cli via cli_read_atmodep",no,m,int,0,999,1,yes,climate_module,n
448,CLIMATE,atmodep.cli,atmodep_cli,"atmodep%nh4_drymo,imo = 1,atmodep_cont%num","atmodep%nh4_drymo,imo = 1,atmodep_cont%num",unique,1,13,integer,"atmodep%nh4_drymo,imo = 1,atmodep_cont%num","atmodep%nh4_drymo,imo = 1,atmodep_cont%num parameter from in_cli%atmo_cli via cli_read_atmodep",no,m,int,0,999,1,yes,climate_module,n
449,CLIMATE,atmodep.cli,atmodep_cli,"atmodep%no3_drymo,imo = 1,atmodep_cont%num","atmodep%no3_drymo,imo = 1,atmodep_cont%num",unique,1,14,integer,"atmodep%no3_drymo,imo = 1,atmodep_cont%num","atmodep%no3_drymo,imo = 1,atmodep_cont%num parameter from in_cli%atmo_cli via cli_read_atmodep",no,m,int,0,999,1,yes,climate_module,n
450,CLIMATE,atmodep.cli,atmodep_cli,"atmodep%nh4_rfyr, iyr = 1,atmodep_cont%num","atmodep%nh4_rfyr, iyr = 1,atmodep_cont%num",unique,1,15,integer,"atmodep%nh4_rfyr, iyr = 1,atmodep_cont%num","atmodep%nh4_rfyr, iyr = 1,atmodep_cont%num parameter from in_cli%atmo_cli via cli_read_atmodep",no,m,int,0,999,1,yes,climate_module,n
451,CLIMATE,atmodep.cli,atmodep_cli,"atmodep%no3_rfyr, iyr = 1,atmodep_cont%num","atmodep%no3_rfyr, iyr = 1,atmodep_cont%num",unique,1,16,integer,"atmodep%no3_rfyr, iyr = 1,atmodep_cont%num","atmodep%no3_rfyr, iyr = 1,atmodep_cont%num parameter from in_cli%atmo_cli via cli_read_atmodep",no,m,int,0,999,1,yes,climate_module,n
452,CLIMATE,atmodep.cli,atmodep_cli,"atmodep%nh4_dryyr,iyr = 1,atmodep_cont%num","atmodep%nh4_dryyr,iyr = 1,atmodep_cont%num",unique,1,17,integer,"atmodep%nh4_dryyr,iyr = 1,atmodep_cont%num","atmodep%nh4_dryyr,iyr = 1,atmodep_cont%num parameter from in_cli%atmo_cli via cli_read_atmodep",no,m,int,0,999,1,yes,climate_module,n
453,CLIMATE,atmodep.cli,atmodep_cli,"atmodep%no3_dryyr,iyr = 1,atmodep_cont%num","atmodep%no3_dryyr,iyr = 1,atmodep_cont%num",unique,1,18,integer,"atmodep%no3_dryyr,iyr = 1,atmodep_cont%num","atmodep%no3_dryyr,iyr = 1,atmodep_cont%num parameter from in_cli%atmo_cli via cli_read_atmodep",no,m,int,0,999,1,yes,climate_module,n
454,CONNECT,hru.con,hru_con,hru_id,hru_id,simple,1,1,integer,hru_id,hru_id header from in_con%hru_con via gwflow_read,yes,none,int,0,9999,1,yes,gwflow_module,n
455,CONNECT,hru.con,hru_con,dum1,dum1,simple,1,2,real,dum1,dum1 parameter from in_con%hru_con via gwflow_read,no,none,real,0.0,999,1.0,yes,gwflow_module,y
456,CONNECT,hru.con,hru_con,dum2,dum2,simple,2,2,real,dum2,dum2 parameter from in_con%hru_con via gwflow_read,no,none,real,0.0,999,1.0,yes,gwflow_module,y
457,CONNECT,hru.con,hru_con,dum3,dum3,simple,3,2,real,dum3,dum3 parameter from in_con%hru_con via gwflow_read,no,none,real,0.0,999,1.0,yes,gwflow_module,y
458,CONNECT,hru.con,hru_con,dum4,dum4,simple,4,2,real,dum4,dum4 parameter from in_con%hru_con via gwflow_read,no,none,real,0.0,999,1.0,yes,gwflow_module,y
459,CONNECT,hru.con,hru_con,dum5,dum5,simple,5,2,real,dum5,dum5 parameter from in_con%hru_con via gwflow_read,no,none,real,0.0,999,1.0,yes,gwflow_module,y
460,CONNECT,hru.con,hru_con,dum6,dum6,simple,6,2,real,dum6,dum6 parameter from in_con%hru_con via gwflow_read,no,none,real,0.0,999,1.0,yes,gwflow_module,y
461,CONNECT,hru.con,hru_con,dum7,dum7,simple,7,2,real,dum7,dum7 parameter from in_con%hru_con via gwflow_read,no,none,real,0.0,999,1.0,yes,gwflow_module,y
462,CONNECT,hru.con,hru_con,dum8,dum8,simple,8,2,real,dum8,dum8 parameter from in_con%hru_con via gwflow_read,no,none,real,0.0,999,1.0,yes,gwflow_module,y
463,CONNECT,hru.con,hru_con,huc12_id,huc12_id,simple,9,2,integer,huc12_id,huc12_id parameter from in_con%hru_con via gwflow_read,yes,none,int,0,9999,1,yes,gwflow_module,n
464,CHANNEL,initial.cha,initial_cha,titldum,titldum,simple,1,1,character,titldum,titldum header from in_cha%init via ch_read_init,no,none,string,0,999,default,yes,channel_module,y
465,CHANNEL,initial.cha,initial_cha,header,header,simple,1,2,real,header,header header from in_cha%init via ch_read_init,no,none,real,0.0,999,1.0,yes,channel_module,y
466,CHANNEL,initial.cha,initial_cha,ch_init,ch_init,simple,1,3,real,ch_init,ch_init parameter from in_cha%init via ch_read_init,no,none,real,0.0,999,1.0,yes,channel_module,n
467,CHANNEL,channel.cha,channel_cha,titldum,titldum,simple,1,1,character,titldum,titldum header from in_cha%dat via ch_read,no,none,string,0,999,default,yes,channel_module,y
468,CHANNEL,channel.cha,channel_cha,header,header,simple,1,2,real,header,header header from in_cha%dat via ch_read,no,none,real,0.0,999,1.0,yes,channel_module,y
469,CHANNEL,channel.cha,channel_cha,ch_dat_c,ch_dat_c,simple,2,3,real,ch_dat_c,ch_dat_c parameter from in_cha%dat via ch_read,no,none,real,0.0,999,1.0,yes,channel_module,n
470,CHANNEL,hydrology.cha,hydrology_cha,titldum,titldum,simple,1,1,character,titldum,titldum header from in_cha%hyd via ch_read_hyd,no,none,string,0,999,default,yes,channel_module,y
471,CHANNEL,hydrology.cha,hydrology_cha,header,header,simple,1,2,real,header,header header from in_cha%hyd via ch_read_hyd,no,none,real,0.0,999,1.0,yes,channel_module,y
472,CHANNEL,hydrology.cha,hydrology_cha,ch_hyd,ch_hyd,simple,1,3,real,ch_hyd,ch_hyd parameter from in_cha%hyd via ch_read_hyd,no,none,real,0.0,999,1.0,yes,channel_module,n
473,CHANNEL,sediment.cha,sediment_cha,titldum,titldum,simple,1,1,character,titldum,titldum header from in_cha%sed via ch_read_sed,no,none,string,0,999,default,yes,channel_module,y
474,CHANNEL,sediment.cha,sediment_cha,header,header,simple,1,2,real,header,header header from in_cha%sed via ch_read_sed,no,none,real,0.0,999,1.0,yes,channel_module,y
475,CHANNEL,sediment.cha,sediment_cha,ch_sed,ch_sed,simple,1,3,real,ch_sed,ch_sed parameter from in_cha%sed via ch_read_sed,no,none,real,0.0,999,1.0,yes,channel_module,n
476,CHANNEL,nutrients.cha,nutrients_cha,titldum,titldum,simple,1,1,character,titldum,titldum header from in_cha%nut via ch_read_nut,no,none,string,0,999,default,yes,channel_module,y
477,CHANNEL,nutrients.cha,nutrients_cha,header,header,simple,1,2,real,header,header header from in_cha%nut via ch_read_nut,no,none,real,0.0,999,1.0,yes,channel_module,y
478,CHANNEL,nutrients.cha,nutrients_cha,ch_nut,ch_nut,simple,1,3,real,ch_nut,ch_nut parameter from in_cha%nut via ch_read_nut,no,none,real,0.0,999,1.0,yes,channel_module,n
479,CHANNEL,channel-lte.cha,channel-lte_cha,titldum,titldum,simple,1,1,character,titldum,titldum header from in_cha%chan_ez via sd_channel_read,no,none,string,0,999,default,yes,channel_module,y
480,CHANNEL,channel-lte.cha,channel-lte_cha,header,header,simple,1,2,real,header,header header from in_cha%chan_ez via sd_channel_read,no,none,real,0.0,999,1.0,yes,channel_module,y
481,CHANNEL,channel-lte.cha,channel-lte_cha,sd_dat%name,sd_dat%name,simple,2,3,character,sd_dat%name,sd_dat%name parameter from in_cha%chan_ez via sd_channel_read,yes,text,string,0,999,default,yes,channel_module,n
482,CHANNEL,channel-lte.cha,channel-lte_cha,sd_dat%initc,sd_dat%initc,simple,3,3,derived_type,sd_dat%initc,sd_dat%initc parameter from in_cha%chan_ez via sd_channel_read,no,none,derived,0,999,1.0,yes,channel_module,n
483,CHANNEL,channel-lte.cha,channel-lte_cha,sd_dat%hydc,sd_dat%hydc,simple,4,3,derived_type,sd_dat%hydc,sd_dat%hydc parameter from in_cha%chan_ez via sd_channel_read,no,none,derived,0,999,1.0,yes,channel_module,n
484,CHANNEL,channel-lte.cha,channel-lte_cha,sd_dat%sedc,sd_dat%sedc,simple,5,3,derived_type,sd_dat%sedc,sd_dat%sedc parameter from in_cha%chan_ez via sd_channel_read,no,none,derived,0,999,1.0,yes,channel_module,n
485,CHANNEL,channel-lte.cha,channel-lte_cha,sd_dat%nutc,sd_dat%nutc,simple,6,3,derived_type,sd_dat%nutc,sd_dat%nutc parameter from in_cha%chan_ez via sd_channel_read,no,none,derived,0,999,1.0,yes,channel_module,n
486,CHANNEL,hyd-sed-lte.cha,hyd-sed-lte_cha,titldum,titldum,simple,1,1,character,titldum,titldum header from in_cha%hyd_sed via sd_hydsed_read,no,none,string,0,999,default,yes,unknown_module,y
487,CHANNEL,hyd-sed-lte.cha,hyd-sed-lte_cha,header,header,simple,1,2,real,header,header header from in_cha%hyd_sed via sd_hydsed_read,no,none,real,0.0,999,1.0,yes,unknown_module,y
488,CHANNEL,hyd-sed-lte.cha,hyd-sed-lte_cha,sd_chd,sd_chd,simple,1,3,real,sd_chd,sd_chd parameter from in_cha%hyd_sed via sd_hydsed_read,no,none,real,0.0,999,1.0,yes,unknown_module,n
489,CHANNEL,temperature.cha,temperature_cha,titldum,titldum,simple,1,1,character,titldum,titldum header from in_cha%temp via ch_read_temp,no,none,string,0,999,default,yes,channel_module,y
490,CHANNEL,temperature.cha,temperature_cha,header,header,simple,1,2,real,header,header header from in_cha%temp via ch_read_temp,no,none,real,0.0,999,1.0,yes,channel_module,y
491,CHANNEL,temperature.cha,temperature_cha,w_temp,w_temp,simple,1,3,real,w_temp,w_temp header from in_cha%temp via ch_read_temp,no,none,real,0.0,999,1.0,yes,channel_module,y
492,RESERVOIR,initial.res,initial_res,titldum,titldum,simple,1,1,character,titldum,titldum header from in_res%init_res via res_read_init,no,none,string,0,999,default,yes,reservoir_module,y
493,RESERVOIR,initial.res,initial_res,header,header,simple,1,2,real,header,header header from in_res%init_res via res_read_init,no,none,real,0.0,999,1.0,yes,reservoir_module,y
494,RESERVOIR,initial.res,initial_res,res_init_dat_c,res_init_dat_c,simple,1,3,real,res_init_dat_c,res_init_dat_c parameter from in_res%init_res via res_read_init,no,none,real,0.0,999,1.0,yes,reservoir_module,n
495,RESERVOIR,reservoir.res,reservoir_res,titldum,titldum,simple,1,1,character,titldum,titldum header from in_res%res via res_read,no,none,string,0,999,default,yes,reservoir_module,y
496,RESERVOIR,reservoir.res,reservoir_res,header,header,simple,1,2,real,header,header header from in_res%res via res_read,no,none,real,0.0,999,1.0,yes,reservoir_module,y
497,RESERVOIR,reservoir.res,reservoir_res,res_dat_c,res_dat_c,simple,2,4,real,res_dat_c,res_dat_c parameter from in_res%res via res_read,no,none,real,0.0,999,1.0,yes,reservoir_module,n
498,RESERVOIR,hydrology.res,hydrology_res,titldum,titldum,simple,1,1,character,titldum,titldum header from in_res%hyd_res via res_read_hyd,no,none,string,0,999,default,yes,reservoir_module,y
499,RESERVOIR,hydrology.res,hydrology_res,header,header,simple,1,2,real,header,header header from in_res%hyd_res via res_read_hyd,no,none,real,0.0,999,1.0,yes,reservoir_module,y
500,RESERVOIR,hydrology.res,hydrology_res,res_hyddb,res_hyddb,simple,1,3,real,res_hyddb,res_hyddb parameter from in_res%hyd_res via res_read_hyd,no,none,real,0.0,999,1.0,yes,reservoir_module,n
501,RESERVOIR,sediment.res,sediment_res,titldum,titldum,simple,1,1,character,titldum,titldum header from in_res%sed_res via res_read_sed,no,none,string,0,999,default,yes,reservoir_module,y
502,RESERVOIR,sediment.res,sediment_res,header,header,simple,1,2,real,header,header header from in_res%sed_res via res_read_sed,no,none,real,0.0,999,1.0,yes,reservoir_module,y
503,RESERVOIR,sediment.res,sediment_res,res_sed,res_sed,simple,1,3,real,res_sed,res_sed parameter from in_res%sed_res via res_read_sed,no,none,real,0.0,999,1.0,yes,reservoir_module,n
504,RESERVOIR,nutrients.res,nutrients_res,titldum,titldum,simple,1,1,character,titldum,titldum header from in_res%nut_res via res_read_nut,no,none,string,0,999,default,yes,reservoir_module,y
505,RESERVOIR,nutrients.res,nutrients_res,header,header,simple,1,2,real,header,header header from in_res%nut_res via res_read_nut,no,none,real,0.0,999,1.0,yes,reservoir_module,y
506,RESERVOIR,nutrients.res,nutrients_res,res_nut,res_nut,simple,1,3,real,res_nut,res_nut parameter from in_res%nut_res via res_read_nut,no,none,real,0.0,999,1.0,yes,reservoir_module,n
