category,io_file,line_in_file,position_in_file,component,old_row,new_row
input,channel.con,3,14,obtyp_out,"{'Line in File': '3', 'Position in File': '14', 'Condition': 'if (ncs > 0)', 'Local (Y/N)': 'N', 'TYPE': 'ob', 'Component': 'obtyp_out', 'Type': 'character(len=3)', 'Dimensions': 'allocatable', 'Swat_codetype': 'ob'}","{'Line in File': '3', 'Position in File': '14', 'Condition': 'if (ncs > 0)', 'Local (Y/N)': 'N', 'TYPE': 'ob', 'Component': 'obtyp_out', 'Type': 'character(len=3)', 'Dimensions': 'dimension (:), allocatable', 'Swat_codetype': 'ob'}"
input,channel.con,3,15,obtypno_out,"{'Line in File': '3', 'Position in File': '15', 'Condition': 'if (ncs > 0)', 'Local (Y/N)': 'N', 'TYPE': 'ob', 'Component': 'obtypno_out', 'Type': 'integer', 'Dimensions': 'allocatable', 'Swat_codetype': 'ob'}","{'Line in File': '3', 'Position in File': '15', 'Condition': 'if (ncs > 0)', 'Local (Y/N)': 'N', 'TYPE': 'ob', 'Component': 'obtypno_out', 'Type': 'integer', 'Dimensions': 'dimension (:), allocatable', 'Swat_codetype': 'ob'}"
input,channel.con,3,16,htyp_out,"{'Line in File': '3', 'Position in File': '16', 'Condition': 'if (ncs > 0)', 'Local (Y/N)': 'N', 'TYPE': 'ob', 'Component': 'htyp_out', 'Type': 'character(len=3)', 'Dimensions': 'allocatable', 'Swat_codetype': 'ob'}","{'Line in File': '3', 'Position in File': '16', 'Condition': 'if (ncs > 0)', 'Local (Y/N)': 'N', 'TYPE': 'ob', 'Component': 'htyp_out', 'Type': 'character(len=3)', 'Dimensions': 'dimension (:), allocatable', 'Swat_codetype': 'ob'}"
input,channel.con,3,17,frac_out,"{'Line in File': '3', 'Position in File': '17', 'Condition': 'if (ncs > 0)', 'Local (Y/N)': 'N', 'TYPE': 'ob', 'Component': 'frac_out', 'Type': 'real', 'Dimensions': 'allocatable', 'Swat_codetype': 'ob'}","{'Line in File': '3', 'Position in File': '17', 'Condition': 'if (ncs > 0)', 'Local (Y/N)': 'N', 'TYPE': 'ob', 'Component': 'frac_out', 'Type': 'real', 'Dimensions': 'dimension (:), allocatable', 'Swat_codetype': 'ob'}"
input,cntable.lum,3,2,cn,"{'Line in File': '3', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cn', 'Component': 'cn', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_lum'}","{'Line in File': '3', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cn', 'Component': 'cn', 'Type': 'real', 'Dimensions': 'dimension (4)', 'Swat_codetype': 'in_lum'}"
input,co2_yr.dat,4,1,co2_yr,"{'Line in File': '4', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'co2_inc', 'Component': 'co2_yr', 'Type': 'type(co2)', 'Dimensions': 'allocatable', 'Swat_codetype': 'co2_inc'}",
input,co2_yr.dat,4,1,iyr,,"{'Line in File': '4', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'co2_yr', 'Component': 'iyr', 'Type': 'unknown', 'Dimensions': '-', 'Swat_codetype': 'co2_inc'}"
input,co2_yr.dat,4,2,co2,,"{'Line in File': '4', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'co2_yr', 'Component': 'co2', 'Type': 'unknown', 'Dimensions': '-', 'Swat_codetype': 'co2_inc'}"
input,codes.bsn,3,24,i_fpwet,"{'Line in File': '3', 'Position in File': '24', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'bsn_cc', 'Component': 'i_fpwet', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'in_basin'}",
input,codes.bsn,3,24,qual2e,,"{'Line in File': '3', 'Position in File': '24', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'bsn_cc', 'Component': 'qual2e', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'in_basin'}"
input,codes.bsn,3,26,idc_till,,"{'Line in File': '3', 'Position in File': '26', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'bsn_cc', 'Component': 'idc_till', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'in_basin'}"
input,codes.bsn,3,4,event,"{'Line in File': '3', 'Position in File': '4', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'bsn_cc', 'Component': 'event', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'in_basin'}",
input,codes.bsn,3,4,nam1,,"{'Line in File': '3', 'Position in File': '4', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'bsn_cc', 'Component': 'nam1', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'in_basin'}"
input,constituents.cs,11,1,cs,"{'Line in File': '11', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cs_db', 'Component': 'cs', 'Type': 'character(len=16)', 'Dimensions': 'allocatable', 'Swat_codetype': 'in_sim'}","{'Line in File': '11', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cs_db', 'Component': 'cs', 'Type': 'character(len=16)', 'Dimensions': 'dimension (:), allocatable', 'Swat_codetype': 'in_sim'}"
input,constituents.cs,3,1,pests,"{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cs_db', 'Component': 'pests', 'Type': 'character(len=16)', 'Dimensions': 'allocatable', 'Swat_codetype': 'in_sim'}","{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cs_db', 'Component': 'pests', 'Type': 'character(len=16)', 'Dimensions': 'dimension (:), allocatable', 'Swat_codetype': 'in_sim'}"
input,constituents.cs,5,1,paths,"{'Line in File': '5', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cs_db', 'Component': 'paths', 'Type': 'character(len=16)', 'Dimensions': 'allocatable', 'Swat_codetype': 'in_sim'}","{'Line in File': '5', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cs_db', 'Component': 'paths', 'Type': 'character(len=16)', 'Dimensions': 'dimension (:), allocatable', 'Swat_codetype': 'in_sim'}"
input,constituents.cs,7,1,metals,"{'Line in File': '7', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cs_db', 'Component': 'metals', 'Type': 'character(len=16)', 'Dimensions': 'allocatable', 'Swat_codetype': 'in_sim'}","{'Line in File': '7', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cs_db', 'Component': 'metals', 'Type': 'character(len=16)', 'Dimensions': 'dimension (:), allocatable', 'Swat_codetype': 'in_sim'}"
input,constituents.cs,9,1,salts,"{'Line in File': '9', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cs_db', 'Component': 'salts', 'Type': 'character(len=16)', 'Dimensions': 'allocatable', 'Swat_codetype': 'in_sim'}","{'Line in File': '9', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cs_db', 'Component': 'salts', 'Type': 'character(len=16)', 'Dimensions': 'dimension (:), allocatable', 'Swat_codetype': 'in_sim'}"
input,cs_aqu.ini,4,2,aqu,"{'Line in File': '4', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cs_aqu_ini', 'Component': 'aqu', 'Type': 'real', 'Dimensions': 'allocatable', 'Swat_codetype': 'cs_aqu_ini'}","{'Line in File': '4', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cs_aqu_ini', 'Component': 'aqu', 'Type': 'real', 'Dimensions': 'dimension (:), allocatable', 'Swat_codetype': 'cs_aqu_ini'}"
input,cs_channel.ini,3,2,conc,"{'Line in File': '3', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cs_cha_ini', 'Component': 'conc', 'Type': 'real', 'Dimensions': 'allocatable', 'Swat_codetype': 'cs_cha_ini'}","{'Line in File': '3', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cs_cha_ini', 'Component': 'conc', 'Type': 'real', 'Dimensions': 'dimension (:), allocatable', 'Swat_codetype': 'cs_cha_ini'}"
input,cs_hru.ini,7,1,soil,"{'Line in File': '7', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cs_soil_ini', 'Component': 'soil', 'Type': 'real', 'Dimensions': 'allocatable', 'Swat_codetype': 'cs_soil_ini'}","{'Line in File': '7', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cs_soil_ini', 'Component': 'soil', 'Type': 'real', 'Dimensions': 'dimension (:), allocatable', 'Swat_codetype': 'cs_soil_ini'}"
input,cs_hru.ini,8,1,plt,"{'Line in File': '8', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cs_soil_ini', 'Component': 'plt', 'Type': 'real', 'Dimensions': 'allocatable', 'Swat_codetype': 'cs_soil_ini'}","{'Line in File': '8', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cs_soil_ini', 'Component': 'plt', 'Type': 'real', 'Dimensions': 'dimension (:), allocatable', 'Swat_codetype': 'cs_soil_ini'}"
input,cs_irrigation,3,2,water,"{'Line in File': '3', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cs_water_irr', 'Component': 'water', 'Type': 'real', 'Dimensions': 'allocatable', 'Swat_codetype': 'cs_water_irr'}","{'Line in File': '3', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cs_water_irr', 'Component': 'water', 'Type': 'real', 'Dimensions': 'dimension (:), allocatable', 'Swat_codetype': 'cs_water_irr'}"
input,cs_plants_boron,8,2,bor_stress_a(iplant),"{'Line in File': '8', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'bor_stress_a(iplant)', 'Type': 'real', 'Dimensions': 'allocatable', 'Swat_codetype': 'bor_stress_a'}","{'Line in File': '8', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'bor_stress_a(iplant)', 'Type': 'real', 'Dimensions': 'dimension (:), allocatable', 'Swat_codetype': 'bor_stress_a'}"
input,cs_plants_boron,8,3,bor_stress_b(iplant),"{'Line in File': '8', 'Position in File': '3', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'bor_stress_b(iplant)', 'Type': 'real', 'Dimensions': 'allocatable', 'Swat_codetype': 'bor_stress_b'}","{'Line in File': '8', 'Position in File': '3', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'bor_stress_b(iplant)', 'Type': 'real', 'Dimensions': 'dimension (:), allocatable', 'Swat_codetype': 'bor_stress_b'}"
input,cs_reactions,4,1,"rct(icount,igroup)","{'Line in File': '4', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'rct(icount,igroup)', 'Type': 'real', 'Dimensions': 'allocatable', 'Swat_codetype': 'rct'}","{'Line in File': '4', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'rct(icount,igroup)', 'Type': 'real', 'Dimensions': 'dimension (:,:), allocatable', 'Swat_codetype': 'rct'}"
input,cs_reactions,7,1,"rct_shale(icount,irct)","{'Line in File': '7', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'rct_shale(icount,irct)', 'Type': 'real', 'Dimensions': 'allocatable', 'Swat_codetype': 'rct_shale'}","{'Line in File': '7', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'rct_shale(icount,irct)', 'Type': 'real', 'Dimensions': 'dimension (:,:), allocatable', 'Swat_codetype': 'rct_shale'}"
input,cs_streamobs,3,1,cs_str_obs(i),"{'Line in File': '3', 'Position in File': '1', 'Condition': 'if (cs_obs_file == 1)', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'cs_str_obs(i)', 'Type': 'integer', 'Dimensions': 'allocatable', 'Swat_codetype': 'cs_str_obs'}","{'Line in File': '3', 'Position in File': '1', 'Condition': 'if (cs_obs_file == 1)', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'cs_str_obs(i)', 'Type': 'integer', 'Dimensions': 'dimension (:), allocatable', 'Swat_codetype': 'cs_str_obs'}"
input,cs_uptake,4,2,"cs_uptake_kg(i,j)","{'Line in File': '4', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'cs_uptake_kg(i,j)', 'Type': 'real', 'Dimensions': 'allocatable', 'Swat_codetype': 'cs_uptake_kg'}","{'Line in File': '4', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'cs_uptake_kg(i,j)', 'Type': 'real', 'Dimensions': 'dimension (:,:), allocatable', 'Swat_codetype': 'cs_uptake_kg'}"
input,cs_urban,3,2,"cs_urban_conc(iu,ics)","{'Line in File': '3', 'Position in File': '2', 'Condition': 'if (urb_type == urbdb(iu)%urbnm)', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'cs_urban_conc(iu,ics)', 'Type': 'real', 'Dimensions': 'allocatable', 'Swat_codetype': 'cs_urban_conc'}","{'Line in File': '3', 'Position in File': '2', 'Condition': 'if (urb_type == urbdb(iu)%urbnm)', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'cs_urban_conc(iu,ics)', 'Type': 'real', 'Dimensions': 'dimension (:,:), allocatable', 'Swat_codetype': 'cs_urban_conc'}"
input,delratio.con,3,14,obtyp_out,"{'Line in File': '3', 'Position in File': '14', 'Condition': 'if (ncs > 0)', 'Local (Y/N)': 'N', 'TYPE': 'ob', 'Component': 'obtyp_out', 'Type': 'character(len=3)', 'Dimensions': 'allocatable', 'Swat_codetype': 'ob'}","{'Line in File': '3', 'Position in File': '14', 'Condition': 'if (ncs > 0)', 'Local (Y/N)': 'N', 'TYPE': 'ob', 'Component': 'obtyp_out', 'Type': 'character(len=3)', 'Dimensions': 'dimension (:), allocatable', 'Swat_codetype': 'ob'}"
input,delratio.con,3,15,obtypno_out,"{'Line in File': '3', 'Position in File': '15', 'Condition': 'if (ncs > 0)', 'Local (Y/N)': 'N', 'TYPE': 'ob', 'Component': 'obtypno_out', 'Type': 'integer', 'Dimensions': 'allocatable', 'Swat_codetype': 'ob'}","{'Line in File': '3', 'Position in File': '15', 'Condition': 'if (ncs > 0)', 'Local (Y/N)': 'N', 'TYPE': 'ob', 'Component': 'obtypno_out', 'Type': 'integer', 'Dimensions': 'dimension (:), allocatable', 'Swat_codetype': 'ob'}"
input,delratio.con,3,16,htyp_out,"{'Line in File': '3', 'Position in File': '16', 'Condition': 'if (ncs > 0)', 'Local (Y/N)': 'N', 'TYPE': 'ob', 'Component': 'htyp_out', 'Type': 'character(len=3)', 'Dimensions': 'allocatable', 'Swat_codetype': 'ob'}","{'Line in File': '3', 'Position in File': '16', 'Condition': 'if (ncs > 0)', 'Local (Y/N)': 'N', 'TYPE': 'ob', 'Component': 'htyp_out', 'Type': 'character(len=3)', 'Dimensions': 'dimension (:), allocatable', 'Swat_codetype': 'ob'}"
input,delratio.con,3,17,frac_out,"{'Line in File': '3', 'Position in File': '17', 'Condition': 'if (ncs > 0)', 'Local (Y/N)': 'N', 'TYPE': 'ob', 'Component': 'frac_out', 'Type': 'real', 'Dimensions': 'allocatable', 'Swat_codetype': 'ob'}","{'Line in File': '3', 'Position in File': '17', 'Condition': 'if (ncs > 0)', 'Local (Y/N)': 'N', 'TYPE': 'ob', 'Component': 'frac_out', 'Type': 'real', 'Dimensions': 'dimension (:), allocatable', 'Swat_codetype': 'ob'}"
input,delratio.del,2,1,header,,"{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Swat_codetype': '-'}"
input,delratio.del,2,1,mdr_sp,"{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'mdr_sp', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': '-'}",
input,delratio.del,3,1,header,"{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Swat_codetype': '-'}",
input,delratio.del,3,1,name,,"{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dr_db', 'Component': 'name', 'Type': 'character(len=16)', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}"
input,delratio.del,3,2,om_file,,"{'Line in File': '3', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dr_db', 'Component': 'om_file', 'Type': 'character(len=16)', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}"
input,delratio.del,3,3,pest_file,,"{'Line in File': '3', 'Position in File': '3', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dr_db', 'Component': 'pest_file', 'Type': 'character(len=16)', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}"
input,delratio.del,3,4,path_file,,"{'Line in File': '3', 'Position in File': '4', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dr_db', 'Component': 'path_file', 'Type': 'character(len=16)', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}"
input,delratio.del,3,5,hmet_file,,"{'Line in File': '3', 'Position in File': '5', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dr_db', 'Component': 'hmet_file', 'Type': 'character(len=16)', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}"
input,delratio.del,3,6,salts_file,,"{'Line in File': '3', 'Position in File': '6', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dr_db', 'Component': 'salts_file', 'Type': 'character(len=16)', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}"
input,delratio.del,4,1,flo,"{'Line in File': '4', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dr_om', 'Component': 'flo', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}",
input,delratio.del,4,10,nh4,"{'Line in File': '4', 'Position in File': '10', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'min', 'Component': 'nh4', 'Type': 'unknown', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}",
input,delratio.del,4,11,po4,"{'Line in File': '4', 'Position in File': '11', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'min', 'Component': 'po4', 'Type': 'unknown', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}",
input,delratio.del,4,12,chla,"{'Line in File': '4', 'Position in File': '12', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dr_om', 'Component': 'chla', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}",
input,delratio.del,4,13,cbod,"{'Line in File': '4', 'Position in File': '13', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dr_om', 'Component': 'cbod', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}",
input,delratio.del,4,14,dox,"{'Line in File': '4', 'Position in File': '14', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dr_om', 'Component': 'dox', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}",
input,delratio.del,4,15,temp,"{'Line in File': '4', 'Position in File': '15', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dr_om', 'Component': 'temp', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}",
input,delratio.del,4,16,san,"{'Line in File': '4', 'Position in File': '16', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dr_om', 'Component': 'san', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}",
input,delratio.del,4,17,sil,"{'Line in File': '4', 'Position in File': '17', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dr_om', 'Component': 'sil', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}",
input,delratio.del,4,18,cla,"{'Line in File': '4', 'Position in File': '18', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dr_om', 'Component': 'cla', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}",
input,delratio.del,4,19,sag,"{'Line in File': '4', 'Position in File': '19', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dr_om', 'Component': 'sag', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}",
input,delratio.del,4,2,sed,"{'Line in File': '4', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dr_om', 'Component': 'sed', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}",
input,delratio.del,4,20,lag,"{'Line in File': '4', 'Position in File': '20', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dr_om', 'Component': 'lag', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}",
input,delratio.del,4,21,grv,"{'Line in File': '4', 'Position in File': '21', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dr_om', 'Component': 'grv', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}",
input,delratio.del,4,3,m,"{'Line in File': '4', 'Position in File': '3', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'org', 'Component': 'm', 'Type': 'unknown', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}",
input,delratio.del,4,4,c,"{'Line in File': '4', 'Position in File': '4', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'org', 'Component': 'c', 'Type': 'unknown', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}",
input,delratio.del,4,5,n,"{'Line in File': '4', 'Position in File': '5', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'org', 'Component': 'n', 'Type': 'unknown', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}",
input,delratio.del,4,6,p,"{'Line in File': '4', 'Position in File': '6', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'org', 'Component': 'p', 'Type': 'unknown', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}",
input,delratio.del,4,7,m,"{'Line in File': '4', 'Position in File': '7', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'min', 'Component': 'm', 'Type': 'unknown', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}",
input,delratio.del,4,8,no3,"{'Line in File': '4', 'Position in File': '8', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'min', 'Component': 'no3', 'Type': 'unknown', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}",
input,delratio.del,4,9,no2,"{'Line in File': '4', 'Position in File': '9', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'min', 'Component': 'no2', 'Type': 'unknown', 'Dimensions': '-', 'Swat_codetype': 'in_delr'}",
input,dr_hmet.del,3,1,dr_hmet_name(ii),"{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'dr_hmet_name(ii)', 'Type': 'character(len=16)', 'Dimensions': 'allocatable', 'Swat_codetype': 'in_delr'}","{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'dr_hmet_name(ii)', 'Type': 'character(len=16)', 'Dimensions': 'dimension (:), allocatable', 'Swat_codetype': 'in_delr'}"
