Unique_ID,Broad_Classification,SWAT_File,database_table,DATABASE_FIELD_NAME,SWAT_Header_Name,Text_File_Structure,Position_in_File,Line_in_file,Swat_code_type,SWAT_Code_Variable_Name,Description,Core,Units,Data_Type,Minimum_Range,Maximum_Range,Default_Value,Use_in_DB
4292,GENERAL,calibration.cal,calibration_cal,nspu,nspu,unique,3,2,real,nspu,nspu parameter from in_chg%plant_gro_sft via pl_read_regions_cal,no,none,real,0.0,999,1.0,yes
4293,GENERAL,calibration.cal,calibration_cal,"elem_cnt, isp = 1, nspu","elem_cnt, isp = 1, nspu",unique,4,2,real,"elem_cnt, isp = 1, nspu","elem_cnt, isp = 1, nspu parameter from in_chg%plant_gro_sft via pl_read_regions_cal",no,none,real,0.0,999,1.0,yes
4294,GENERAL,calibration.cal,calibration_cal,plcal%lum%meas,plcal%lum%meas,unique,1,3,derived_type,plcal%lum%meas,plcal%lum%meas parameter from in_chg%plant_gro_sft via pl_read_regions_cal,no,none,derived,0,999,1.0,yes
4295,GENERAL,calibration.cal,calibration_cal,region%name,region%name,unique,1,1,character,region%name,region%name parameter from in_chg%water_balance_sft via lcu_read_softcal,yes,text,string,0,999,default,yes
4296,GENERAL,calibration.cal,calibration_cal,region%nlum,region%nlum,unique,2,1,derived_type,region%nlum,region%nlum parameter from in_chg%water_balance_sft via lcu_read_softcal,no,none,derived,0,999,1.0,yes
4297,GENERAL,calibration.cal,calibration_cal,lscal%lum%meas,lscal%lum%meas,unique,1,2,derived_type,lscal%lum%meas,lscal%lum%meas parameter from in_chg%water_balance_sft via lcu_read_softcal,no,none,derived,0,999,1.0,yes
4298,GENERAL,calibration.cal,calibration_cal,cal_parms,cal_parms,simple,1,1,real,cal_parms,cal_parms parameter from in_chg%cal_parms via cal_parm_read,no,none,real,0.0,999,1.0,yes
4299,GENERAL,calibration.cal,calibration_cal,cal_upd%name,cal_upd%name,unique,1,1,character,cal_upd%name,cal_upd%name parameter from in_chg%cal_upd via cal_parmchg_read,yes,text,string,0,999,default,yes
4300,GENERAL,calibration.cal,calibration_cal,cal_upd%chg_typ,cal_upd%chg_typ,unique,2,1,derived_type,cal_upd%chg_typ,cal_upd%chg_typ parameter from in_chg%cal_upd via cal_parmchg_read,no,none,derived,0,999,1.0,yes
4301,GENERAL,calibration.cal,calibration_cal,cal_upd%val,cal_upd%val,unique,3,1,derived_type,cal_upd%val,cal_upd%val parameter from in_chg%cal_upd via cal_parmchg_read,no,none,derived,0,999,1.0,yes
4302,GENERAL,calibration.cal,calibration_cal,cal_upd%conds,cal_upd%conds,unique,4,1,derived_type,cal_upd%conds,cal_upd%conds parameter from in_chg%cal_upd via cal_parmchg_read,no,none,derived,0,999,1.0,yes
4303,GENERAL,calibration.cal,calibration_cal,cal_upd%lyr1,cal_upd%lyr1,unique,5,1,integer,cal_upd%lyr1,cal_upd%lyr1 parameter from in_chg%cal_upd via cal_parmchg_read,no,day,int,0,999,1,yes
4304,GENERAL,calibration.cal,calibration_cal,cal_upd%lyr2,cal_upd%lyr2,unique,6,1,integer,cal_upd%lyr2,cal_upd%lyr2 parameter from in_chg%cal_upd via cal_parmchg_read,no,day,int,0,999,1,yes
4305,GENERAL,calibration.cal,calibration_cal,cal_upd%year1,cal_upd%year1,unique,7,1,derived_type,cal_upd%year1,cal_upd%year1 parameter from in_chg%cal_upd via cal_parmchg_read,no,none,derived,0,999,1.0,yes
4306,GENERAL,calibration.cal,calibration_cal,cal_upd%year2,cal_upd%year2,unique,8,1,derived_type,cal_upd%year2,cal_upd%year2 parameter from in_chg%cal_upd via cal_parmchg_read,no,none,derived,0,999,1.0,yes
4307,GENERAL,calibration.cal,calibration_cal,cal_upd%day1,cal_upd%day1,unique,9,1,integer,cal_upd%day1,cal_upd%day1 parameter from in_chg%cal_upd via cal_parmchg_read,no,day,int,0,999,1,yes
4308,GENERAL,calibration.cal,calibration_cal,cal_upd%day2,cal_upd%day2,unique,10,1,integer,cal_upd%day2,cal_upd%day2 parameter from in_chg%cal_upd via cal_parmchg_read,no,day,int,0,999,1,yes
4309,GENERAL,calibration.cal,calibration_cal,nspu,nspu,unique,11,1,real,nspu,nspu parameter from in_chg%cal_upd via cal_parmchg_read,no,none,real,0.0,999,1.0,yes
4310,GENERAL,calibration.cal,calibration_cal,cal_upd%name,cal_upd%name,unique,1,2,character,cal_upd%name,cal_upd%name parameter from in_chg%cal_upd via cal_parmchg_read,yes,text,string,0,999,default,yes
4311,GENERAL,calibration.cal,calibration_cal,cal_upd%chg_typ,cal_upd%chg_typ,unique,2,2,derived_type,cal_upd%chg_typ,cal_upd%chg_typ parameter from in_chg%cal_upd via cal_parmchg_read,no,none,derived,0,999,1.0,yes
4312,GENERAL,calibration.cal,calibration_cal,cal_upd%val,cal_upd%val,unique,3,2,derived_type,cal_upd%val,cal_upd%val parameter from in_chg%cal_upd via cal_parmchg_read,no,none,derived,0,999,1.0,yes
4313,GENERAL,calibration.cal,calibration_cal,cal_upd%conds,cal_upd%conds,unique,4,2,derived_type,cal_upd%conds,cal_upd%conds parameter from in_chg%cal_upd via cal_parmchg_read,no,none,derived,0,999,1.0,yes
4314,GENERAL,calibration.cal,calibration_cal,cal_upd%lyr1,cal_upd%lyr1,unique,5,2,integer,cal_upd%lyr1,cal_upd%lyr1 parameter from in_chg%cal_upd via cal_parmchg_read,no,day,int,0,999,1,yes
4315,GENERAL,calibration.cal,calibration_cal,cal_upd%lyr2,cal_upd%lyr2,unique,6,2,integer,cal_upd%lyr2,cal_upd%lyr2 parameter from in_chg%cal_upd via cal_parmchg_read,no,day,int,0,999,1,yes
4316,GENERAL,calibration.cal,calibration_cal,cal_upd%year1,cal_upd%year1,unique,7,2,derived_type,cal_upd%year1,cal_upd%year1 parameter from in_chg%cal_upd via cal_parmchg_read,no,none,derived,0,999,1.0,yes
4317,GENERAL,calibration.cal,calibration_cal,cal_upd%year2,cal_upd%year2,unique,8,2,derived_type,cal_upd%year2,cal_upd%year2 parameter from in_chg%cal_upd via cal_parmchg_read,no,none,derived,0,999,1.0,yes
4318,GENERAL,calibration.cal,calibration_cal,cal_upd%day1,cal_upd%day1,unique,9,2,integer,cal_upd%day1,cal_upd%day1 parameter from in_chg%cal_upd via cal_parmchg_read,no,day,int,0,999,1,yes
4319,GENERAL,calibration.cal,calibration_cal,cal_upd%day2,cal_upd%day2,unique,10,2,integer,cal_upd%day2,cal_upd%day2 parameter from in_chg%cal_upd via cal_parmchg_read,no,day,int,0,999,1,yes
4320,GENERAL,calibration.cal,calibration_cal,cal_upd%num_tot,cal_upd%num_tot,unique,11,2,derived_type,cal_upd%num_tot,cal_upd%num_tot parameter from in_chg%cal_upd via cal_parmchg_read,no,none,derived,0,999,1.0,yes
4321,GENERAL,calibration.cal,calibration_cal,"elem_cnt, isp = 1, nspu","elem_cnt, isp = 1, nspu",unique,12,2,real,"elem_cnt, isp = 1, nspu","elem_cnt, isp = 1, nspu parameter from in_chg%cal_upd via cal_parmchg_read",no,none,real,0.0,999,1.0,yes
4322,GENERAL,calibration.cal,calibration_cal,range,range,unique,1,3,real,range,range parameter from in_chg%cal_upd via cal_parmchg_read,no,none,real,0.0,999,1.0,yes
4323,GENERAL,calibration.cal,calibration_cal,cal_upd%cond%var,cal_upd%cond%var,unique,2,3,derived_type,cal_upd%cond%var,cal_upd%cond%var parameter from in_chg%cal_upd via cal_parmchg_read,no,none,derived,0,999,1.0,yes
4324,GENERAL,calibration.cal,calibration_cal,cal_upd%val1,cal_upd%val1,unique,3,3,derived_type,cal_upd%val1,cal_upd%val1 parameter from in_chg%cal_upd via cal_parmchg_read,no,none,derived,0,999,1.0,yes
4325,GENERAL,calibration.cal,calibration_cal,cal_upd%val2,cal_upd%val2,unique,4,3,derived_type,cal_upd%val2,cal_upd%val2 parameter from in_chg%cal_upd via cal_parmchg_read,no,none,derived,0,999,1.0,yes
4326,GENERAL,calibration.cal,calibration_cal,cal_upd%cond,cal_upd%cond,unique,1,4,derived_type,cal_upd%cond,cal_upd%cond parameter from in_chg%cal_upd via cal_parmchg_read,no,none,derived,0,999,1.0,yes
4327,GENERAL,calibration.cal,calibration_cal,chcal%name,chcal%name,unique,1,1,character,chcal%name,chcal%name parameter from in_chg%ch_sed_budget_sft via ch_read_orders_cal,yes,text,string,0,999,default,yes
4328,GENERAL,calibration.cal,calibration_cal,chcal%ord_num,chcal%ord_num,unique,2,1,derived_type,chcal%ord_num,chcal%ord_num parameter from in_chg%ch_sed_budget_sft via ch_read_orders_cal,no,none,derived,0,999,1.0,yes
4329,GENERAL,calibration.cal,calibration_cal,nspu,nspu,unique,3,1,real,nspu,nspu parameter from in_chg%ch_sed_budget_sft via ch_read_orders_cal,no,none,real,0.0,999,1.0,yes
4330,GENERAL,calibration.cal,calibration_cal,chcal%name,chcal%name,unique,1,2,character,chcal%name,chcal%name parameter from in_chg%ch_sed_budget_sft via ch_read_orders_cal,yes,text,string,0,999,default,yes
4331,GENERAL,calibration.cal,calibration_cal,chcal%ord_num,chcal%ord_num,unique,2,2,derived_type,chcal%ord_num,chcal%ord_num parameter from in_chg%ch_sed_budget_sft via ch_read_orders_cal,no,none,derived,0,999,1.0,yes
4332,GENERAL,calibration.cal,calibration_cal,nspu,nspu,unique,3,2,real,nspu,nspu parameter from in_chg%ch_sed_budget_sft via ch_read_orders_cal,no,none,real,0.0,999,1.0,yes
4333,GENERAL,calibration.cal,calibration_cal,"elem_cnt, isp = 1, nspu","elem_cnt, isp = 1, nspu",unique,4,2,real,"elem_cnt, isp = 1, nspu","elem_cnt, isp = 1, nspu parameter from in_chg%ch_sed_budget_sft via ch_read_orders_cal",no,none,real,0.0,999,1.0,yes
4334,GENERAL,calibration.cal,calibration_cal,chcal%ord%meas,chcal%ord%meas,unique,1,3,derived_type,chcal%ord%meas,chcal%ord%meas parameter from in_chg%ch_sed_budget_sft via ch_read_orders_cal,no,none,derived,0,999,1.0,yes
4335,GENERAL,calibration.cal,calibration_cal,jday,jday,unique,1,1,integer,jday,jday parameter from rec_cs(i)%filename via recall_read_cs,no,day,int,0,999,1,yes
4336,GENERAL,calibration.cal,calibration_cal,mo,mo,unique,2,1,integer,mo,mo parameter from rec_cs(i)%filename via recall_read_cs,no,none,int,0,999,1,yes
4337,GENERAL,calibration.cal,calibration_cal,day_mo,day_mo,unique,3,1,integer,day_mo,day_mo parameter from rec_cs(i)%filename via recall_read_cs,no,day,int,0,999,1,yes
4338,GENERAL,calibration.cal,calibration_cal,iyr,iyr,unique,4,1,integer,iyr,iyr parameter from rec_cs(i)%filename via recall_read_cs,no,day,int,0,999,1,yes
4339,GENERAL,calibration.cal,calibration_cal,jday,jday,unique,1,2,integer,jday,jday parameter from rec_cs(i)%filename via recall_read_cs,no,day,int,0,999,1,yes
4340,GENERAL,calibration.cal,calibration_cal,mo,mo,unique,2,2,integer,mo,mo parameter from rec_cs(i)%filename via recall_read_cs,no,none,int,0,999,1,yes
4341,GENERAL,calibration.cal,calibration_cal,day_mo,day_mo,unique,3,2,integer,day_mo,day_mo parameter from rec_cs(i)%filename via recall_read_cs,no,day,int,0,999,1,yes
4342,GENERAL,calibration.cal,calibration_cal,iyr,iyr,unique,4,2,integer,iyr,iyr parameter from rec_cs(i)%filename via recall_read_cs,no,day,int,0,999,1,yes
4343,GENERAL,calibration.cal,calibration_cal,ob_typ,ob_typ,unique,5,2,real,ob_typ,ob_typ parameter from rec_cs(i)%filename via recall_read_cs,no,none,real,0.0,999,1.0,yes
4344,GENERAL,calibration.cal,calibration_cal,ob_name,ob_name,unique,6,2,character,ob_name,ob_name parameter from rec_cs(i)%filename via recall_read_cs,yes,text,string,0,999,default,yes
4345,GENERAL,calibration.cal,calibration_cal,"rec_cs%hd_cs%cs,ics=1,cs_db%num_cs","rec_cs%hd_cs%cs,ics=1,cs_db%num_cs",unique,7,2,derived_type,"rec_cs%hd_cs%cs,ics=1,cs_db%num_cs","rec_cs%hd_cs%cs,ics=1,cs_db%num_cs parameter from rec_cs(i)%filename via recall_read_cs",no,none,derived,0,999,1.0,yes
4346,GENERAL,calibration.cal,calibration_cal,rec_cs%name,rec_cs%name,simple,2,1,character,rec_cs%name,rec_cs%name parameter from cs_recall.rec via recall_read_cs,yes,text,string,0,999,default,yes
4347,GENERAL,calibration.cal,calibration_cal,rec_cs%typ,rec_cs%typ,simple,3,1,derived_type,rec_cs%typ,rec_cs%typ parameter from cs_recall.rec via recall_read_cs,no,none,derived,0,999,1.0,yes
4348,GENERAL,calibration.cal,calibration_cal,rec_cs%filename,rec_cs%filename,simple,4,1,character,rec_cs%filename,rec_cs%filename parameter from cs_recall.rec via recall_read_cs,yes,m,string,0,999,default,yes
4349,GENERAL,calibration.cal,calibration_cal,ls_prms%name,ls_prms%name,simple,1,1,character,ls_prms%name,ls_prms%name parameter from in_chg%wb_parms_sft via ls_read_lsparms_cal,yes,text,string,0,999,default,yes
4350,GENERAL,calibration.cal,calibration_cal,ls_prms%chg_typ,ls_prms%chg_typ,simple,2,1,derived_type,ls_prms%chg_typ,ls_prms%chg_typ parameter from in_chg%wb_parms_sft via ls_read_lsparms_cal,no,none,derived,0,999,1.0,yes
4351,GENERAL,calibration.cal,calibration_cal,ls_prms%neg,ls_prms%neg,simple,3,1,derived_type,ls_prms%neg,ls_prms%neg parameter from in_chg%wb_parms_sft via ls_read_lsparms_cal,no,none,derived,0,999,1.0,yes
4352,GENERAL,calibration.cal,calibration_cal,ls_prms%pos,ls_prms%pos,simple,4,1,derived_type,ls_prms%pos,ls_prms%pos parameter from in_chg%wb_parms_sft via ls_read_lsparms_cal,no,none,derived,0,999,1.0,yes
4353,GENERAL,calibration.cal,calibration_cal,ls_prms%lo,ls_prms%lo,simple,5,1,derived_type,ls_prms%lo,ls_prms%lo parameter from in_chg%wb_parms_sft via ls_read_lsparms_cal,no,none,derived,0,999,1.0,yes
4354,GENERAL,calibration.cal,calibration_cal,ls_prms%up,ls_prms%up,simple,6,1,derived_type,ls_prms%up,ls_prms%up parameter from in_chg%wb_parms_sft via ls_read_lsparms_cal,no,none,derived,0,999,1.0,yes
4355,GENERAL,calibration.cal,calibration_cal,pl_prms%name,pl_prms%name,unique,1,1,character,pl_prms%name,pl_prms%name parameter from in_chg%plant_parms_sft via pl_read_parms_cal,yes,text,string,0,999,default,yes
4356,GENERAL,calibration.cal,calibration_cal,pl_prms%lum_num,pl_prms%lum_num,unique,2,1,derived_type,pl_prms%lum_num,pl_prms%lum_num parameter from in_chg%plant_parms_sft via pl_read_parms_cal,no,none,derived,0,999,1.0,yes
4357,GENERAL,calibration.cal,calibration_cal,pl_prms%parms,pl_prms%parms,unique,3,1,derived_type,pl_prms%parms,pl_prms%parms parameter from in_chg%plant_parms_sft via pl_read_parms_cal,no,none,derived,0,999,1.0,yes
4358,GENERAL,calibration.cal,calibration_cal,nspu,nspu,unique,4,1,real,nspu,nspu parameter from in_chg%plant_parms_sft via pl_read_parms_cal,no,none,real,0.0,999,1.0,yes
4359,GENERAL,calibration.cal,calibration_cal,pl_prms%name,pl_prms%name,unique,1,2,character,pl_prms%name,pl_prms%name parameter from in_chg%plant_parms_sft via pl_read_parms_cal,yes,text,string,0,999,default,yes
4360,GENERAL,calibration.cal,calibration_cal,pl_prms%lum_num,pl_prms%lum_num,unique,2,2,derived_type,pl_prms%lum_num,pl_prms%lum_num parameter from in_chg%plant_parms_sft via pl_read_parms_cal,no,none,derived,0,999,1.0,yes
4361,GENERAL,calibration.cal,calibration_cal,nspu,nspu,unique,3,2,real,nspu,nspu parameter from in_chg%plant_parms_sft via pl_read_parms_cal,no,none,real,0.0,999,1.0,yes
4362,GENERAL,calibration.cal,calibration_cal,"elem_cnt, isp = 1, nspu","elem_cnt, isp = 1, nspu",unique,4,2,real,"elem_cnt, isp = 1, nspu","elem_cnt, isp = 1, nspu parameter from in_chg%plant_parms_sft via pl_read_parms_cal",no,none,real,0.0,999,1.0,yes
4363,GENERAL,calibration.cal,calibration_cal,pl_prms%prm,pl_prms%prm,unique,1,3,derived_type,pl_prms%prm,pl_prms%prm parameter from in_chg%plant_parms_sft via pl_read_parms_cal,no,none,derived,0,999,1.0,yes
4364,GENERAL,calibration.cal,calibration_cal,jday,jday,unique,1,1,integer,jday,jday parameter from rec_salt(i)%filename via recall_read_salt,no,day,int,0,999,1,yes
4365,GENERAL,calibration.cal,calibration_cal,mo,mo,unique,2,1,integer,mo,mo parameter from rec_salt(i)%filename via recall_read_salt,no,none,int,0,999,1,yes
4366,GENERAL,calibration.cal,calibration_cal,day_mo,day_mo,unique,3,1,integer,day_mo,day_mo parameter from rec_salt(i)%filename via recall_read_salt,no,day,int,0,999,1,yes
4367,GENERAL,calibration.cal,calibration_cal,iyr,iyr,unique,4,1,integer,iyr,iyr parameter from rec_salt(i)%filename via recall_read_salt,no,day,int,0,999,1,yes
4368,GENERAL,calibration.cal,calibration_cal,jday,jday,unique,1,2,integer,jday,jday parameter from rec_salt(i)%filename via recall_read_salt,no,day,int,0,999,1,yes
4369,GENERAL,calibration.cal,calibration_cal,mo,mo,unique,2,2,integer,mo,mo parameter from rec_salt(i)%filename via recall_read_salt,no,none,int,0,999,1,yes
4370,GENERAL,calibration.cal,calibration_cal,day_mo,day_mo,unique,3,2,integer,day_mo,day_mo parameter from rec_salt(i)%filename via recall_read_salt,no,day,int,0,999,1,yes
4371,GENERAL,calibration.cal,calibration_cal,iyr,iyr,unique,4,2,integer,iyr,iyr parameter from rec_salt(i)%filename via recall_read_salt,no,day,int,0,999,1,yes
4372,GENERAL,calibration.cal,calibration_cal,ob_typ,ob_typ,unique,5,2,real,ob_typ,ob_typ parameter from rec_salt(i)%filename via recall_read_salt,no,none,real,0.0,999,1.0,yes
4373,GENERAL,calibration.cal,calibration_cal,ob_name,ob_name,unique,6,2,character,ob_name,ob_name parameter from rec_salt(i)%filename via recall_read_salt,yes,text,string,0,999,default,yes
4374,GENERAL,calibration.cal,calibration_cal,"rec_salt%hd_salt%salt,isalt=1,cs_db%num_salts","rec_salt%hd_salt%salt,isalt=1,cs_db%num_salts",unique,7,2,derived_type,"rec_salt%hd_salt%salt,isalt=1,cs_db%num_salts","rec_salt%hd_salt%salt,isalt=1,cs_db%num_salts parameter from rec_salt(i)%filename via recall_read_salt",no,none,derived,0,999,1.0,yes
4375,GENERAL,calibration.cal,calibration_cal,rec_salt%name,rec_salt%name,simple,2,1,character,rec_salt%name,rec_salt%name parameter from salt_recall.rec via recall_read_salt,yes,text,string,0,999,default,yes
4376,GENERAL,calibration.cal,calibration_cal,rec_salt%typ,rec_salt%typ,simple,3,1,derived_type,rec_salt%typ,rec_salt%typ parameter from salt_recall.rec via recall_read_salt,no,none,derived,0,999,1.0,yes
4377,GENERAL,calibration.cal,calibration_cal,rec_salt%filename,rec_salt%filename,simple,4,1,character,rec_salt%filename,rec_salt%filename parameter from salt_recall.rec via recall_read_salt,yes,m,string,0,999,default,yes
4378,GENERAL,calibration.cal,calibration_cal,upd_cond%max_hits,upd_cond%max_hits,simple,1,1,derived_type,upd_cond%max_hits,upd_cond%max_hits parameter from scen_dtl.upd via cal_cond_read,no,none,derived,0,999,1.0,yes
4379,GENERAL,calibration.cal,calibration_cal,upd_cond%typ,upd_cond%typ,simple,2,1,derived_type,upd_cond%typ,upd_cond%typ parameter from scen_dtl.upd via cal_cond_read,no,none,derived,0,999,1.0,yes
4380,GENERAL,calibration.cal,calibration_cal,upd_cond%dtbl,upd_cond%dtbl,simple,3,1,derived_type,upd_cond%dtbl,upd_cond%dtbl parameter from scen_dtl.upd via cal_cond_read,no,none,derived,0,999,1.0,yes
4381,GENERAL,calibration.cal,calibration_cal,ch_prms%name,ch_prms%name,simple,1,1,character,ch_prms%name,ch_prms%name parameter from in_chg%ch_sed_parms_sft via ch_read_parms_cal,yes,text,string,0,999,default,yes
4382,GENERAL,calibration.cal,calibration_cal,ch_prms%chg_typ,ch_prms%chg_typ,simple,2,1,derived_type,ch_prms%chg_typ,ch_prms%chg_typ parameter from in_chg%ch_sed_parms_sft via ch_read_parms_cal,no,none,derived,0,999,1.0,yes
4383,GENERAL,calibration.cal,calibration_cal,ch_prms%neg,ch_prms%neg,simple,3,1,derived_type,ch_prms%neg,ch_prms%neg parameter from in_chg%ch_sed_parms_sft via ch_read_parms_cal,no,none,derived,0,999,1.0,yes
4384,GENERAL,calibration.cal,calibration_cal,ch_prms%pos,ch_prms%pos,simple,4,1,derived_type,ch_prms%pos,ch_prms%pos parameter from in_chg%ch_sed_parms_sft via ch_read_parms_cal,no,none,derived,0,999,1.0,yes
4385,GENERAL,calibration.cal,calibration_cal,ch_prms%lo,ch_prms%lo,simple,5,1,derived_type,ch_prms%lo,ch_prms%lo parameter from in_chg%ch_sed_parms_sft via ch_read_parms_cal,no,none,derived,0,999,1.0,yes
4386,GENERAL,calibration.cal,calibration_cal,ch_prms%up,ch_prms%up,simple,6,1,derived_type,ch_prms%up,ch_prms%up parameter from in_chg%ch_sed_parms_sft via ch_read_parms_cal,no,none,derived,0,999,1.0,yes
4387,GENERAL,calibration.cal,calibration_cal,jday,jday,unique,1,1,integer,jday,jday parameter from recall(i)%filename via recall_read,no,day,int,0,999,1,yes
4388,GENERAL,calibration.cal,calibration_cal,mo,mo,unique,2,1,integer,mo,mo parameter from recall(i)%filename via recall_read,no,none,int,0,999,1,yes
4389,GENERAL,calibration.cal,calibration_cal,day_mo,day_mo,unique,3,1,integer,day_mo,day_mo parameter from recall(i)%filename via recall_read,no,day,int,0,999,1,yes
4390,GENERAL,calibration.cal,calibration_cal,iyr,iyr,unique,4,1,integer,iyr,iyr parameter from recall(i)%filename via recall_read,no,day,int,0,999,1,yes
4391,GENERAL,calibration.cal,calibration_cal,jday1,jday1,unique,1,2,integer,jday1,jday1 parameter from recall(i)%filename via recall_read,no,day,int,0,999,1,yes
4392,GENERAL,calibration.cal,calibration_cal,mo1,mo1,unique,2,2,integer,mo1,mo1 parameter from recall(i)%filename via recall_read,no,none,int,0,999,1,yes
4393,GENERAL,calibration.cal,calibration_cal,day_mo,day_mo,unique,3,2,integer,day_mo,day_mo parameter from recall(i)%filename via recall_read,no,day,int,0,999,1,yes
4394,GENERAL,calibration.cal,calibration_cal,iyr,iyr,unique,4,2,integer,iyr,iyr parameter from recall(i)%filename via recall_read,no,day,int,0,999,1,yes
4395,GENERAL,calibration.cal,calibration_cal,jday,jday,unique,1,3,integer,jday,jday parameter from recall(i)%filename via recall_read,no,day,int,0,999,1,yes
4396,GENERAL,calibration.cal,calibration_cal,mo,mo,unique,2,3,integer,mo,mo parameter from recall(i)%filename via recall_read,no,none,int,0,999,1,yes
4397,GENERAL,calibration.cal,calibration_cal,day_mo,day_mo,unique,3,3,integer,day_mo,day_mo parameter from recall(i)%filename via recall_read,no,day,int,0,999,1,yes
4398,GENERAL,calibration.cal,calibration_cal,iyr,iyr,unique,4,3,integer,iyr,iyr parameter from recall(i)%filename via recall_read,no,day,int,0,999,1,yes
4399,GENERAL,calibration.cal,calibration_cal,ob_typ,ob_typ,unique,5,3,real,ob_typ,ob_typ parameter from recall(i)%filename via recall_read,no,none,real,0.0,999,1.0,yes
4400,GENERAL,calibration.cal,calibration_cal,ob_name,ob_name,unique,6,3,character,ob_name,ob_name parameter from recall(i)%filename via recall_read,yes,text,string,0,999,default,yes
4401,GENERAL,calibration.cal,calibration_cal,recall%hd,recall%hd,unique,7,3,derived_type,recall%hd,recall%hd parameter from recall(i)%filename via recall_read,no,none,derived,0,999,1.0,yes
4402,GENERAL,calibration.cal,calibration_cal,jday,jday,unique,1,4,integer,jday,jday parameter from recall(i)%filename via recall_read,no,day,int,0,999,1,yes
4403,GENERAL,calibration.cal,calibration_cal,mo,mo,unique,2,4,integer,mo,mo parameter from recall(i)%filename via recall_read,no,none,int,0,999,1,yes
4404,GENERAL,calibration.cal,calibration_cal,day_mo,day_mo,unique,3,4,integer,day_mo,day_mo parameter from recall(i)%filename via recall_read,no,day,int,0,999,1,yes
4405,GENERAL,calibration.cal,calibration_cal,iyr,iyr,unique,4,4,integer,iyr,iyr parameter from recall(i)%filename via recall_read,no,day,int,0,999,1,yes
4406,GENERAL,calibration.cal,calibration_cal,ob_typ,ob_typ,unique,5,4,real,ob_typ,ob_typ parameter from recall(i)%filename via recall_read,no,none,real,0.0,999,1.0,yes
4407,GENERAL,calibration.cal,calibration_cal,ob_name,ob_name,unique,6,4,character,ob_name,ob_name parameter from recall(i)%filename via recall_read,yes,text,string,0,999,default,yes
4408,GENERAL,calibration.cal,calibration_cal,recall%hd,recall%hd,unique,7,4,derived_type,recall%hd,recall%hd parameter from recall(i)%filename via recall_read,no,none,derived,0,999,1.0,yes
4409,GENERAL,calibration.cal,calibration_cal,jday,jday,unique,1,5,integer,jday,jday parameter from recall(i)%filename via recall_read,no,day,int,0,999,1,yes
4410,GENERAL,calibration.cal,calibration_cal,mo,mo,unique,2,5,integer,mo,mo parameter from recall(i)%filename via recall_read,no,none,int,0,999,1,yes
4411,GENERAL,calibration.cal,calibration_cal,day_mo,day_mo,unique,3,5,integer,day_mo,day_mo parameter from recall(i)%filename via recall_read,no,day,int,0,999,1,yes
4412,GENERAL,calibration.cal,calibration_cal,iyr,iyr,unique,4,5,integer,iyr,iyr parameter from recall(i)%filename via recall_read,no,day,int,0,999,1,yes
4413,GENERAL,calibration.cal,calibration_cal,ob_typ,ob_typ,unique,5,5,real,ob_typ,ob_typ parameter from recall(i)%filename via recall_read,no,none,real,0.0,999,1.0,yes
4414,GENERAL,calibration.cal,calibration_cal,ob_name,ob_name,unique,6,5,character,ob_name,ob_name parameter from recall(i)%filename via recall_read,yes,text,string,0,999,default,yes
4415,GENERAL,calibration.cal,calibration_cal,ht1,ht1,unique,7,5,real,ht1,ht1 parameter from recall(i)%filename via recall_read,no,none,real,0.0,999,1.0,yes
4416,GENERAL,calibration.cal,calibration_cal,iyr,iyr,unique,1,1,integer,iyr,iyr parameter from rec_pest(i)%filename via recall_read,no,day,int,0,999,1,yes
4417,GENERAL,calibration.cal,calibration_cal,istep,istep,unique,2,1,real,istep,istep parameter from rec_pest(i)%filename via recall_read,no,none,real,0.0,999,1.0,yes
4418,GENERAL,calibration.cal,calibration_cal,iyr,iyr,unique,1,2,integer,iyr,iyr parameter from rec_pest(i)%filename via recall_read,no,day,int,0,999,1,yes
4419,GENERAL,calibration.cal,calibration_cal,istep,istep,unique,2,2,real,istep,istep parameter from rec_pest(i)%filename via recall_read,no,none,real,0.0,999,1.0,yes
4420,GENERAL,calibration.cal,calibration_cal,recall%hd,recall%hd,unique,3,2,derived_type,recall%hd,recall%hd parameter from rec_pest(i)%filename via recall_read,no,none,derived,0,999,1.0,yes
4421,GENERAL,calibration.cal,calibration_cal,recall%name,recall%name,simple,2,1,character,recall%name,recall%name parameter from in_rec%recall_rec via recall_read,yes,text,string,0,999,default,yes
4422,GENERAL,calibration.cal,calibration_cal,recall%typ,recall%typ,simple,3,1,derived_type,recall%typ,recall%typ parameter from in_rec%recall_rec via recall_read,no,none,derived,0,999,1.0,yes
4423,GENERAL,calibration.cal,calibration_cal,recall%filename,recall%filename,simple,4,1,character,recall%filename,recall%filename parameter from in_rec%recall_rec via recall_read,yes,m,string,0,999,default,yes
4424,GENERAL,calibration.cal,calibration_cal,rec_pest%name,rec_pest%name,simple,2,1,character,rec_pest%name,rec_pest%name parameter from pest.com via recall_read,yes,text,string,0,999,default,yes
4425,GENERAL,calibration.cal,calibration_cal,rec_pest%typ,rec_pest%typ,simple,3,1,derived_type,rec_pest%typ,rec_pest%typ parameter from pest.com via recall_read,no,none,derived,0,999,1.0,yes
