Unique_ID,Broad_Classification,SWAT_File,database_table,DATABASE_FIELD_NAME,SWAT_Header_Name,Text_File_Structure,Position_in_File,Line_in_file,Swat_code_type,SWAT_Code_Variable_Name,Description,Core,Units,Data_Type,Minimum_Range,Maximum_Range,Default_Value,Use_in_DB
152,CLIMATE,weather-wgn.cli,weather_wgn,istep,istep,delimited,28,28,weather_wgn,istep,istep parameter from weather-wgn.cli via cli_pmeas,no,none,string,0,999,default,yes
153,CLIMATE,weather-wgn.cli,weather_wgn,mo,mo,delimited,29,29,weather_wgn,mo,mo parameter from weather-wgn.cli via cli_pmeas,no,none,string,0,999,default,yes
154,CLIMATE,weather-wgn.cli,weather_wgn,day_mo,day_mo,delimited,30,30,weather_wgn,day_mo,day_mo parameter from weather-wgn.cli via cli_pmeas,no,none,integer,1,9999,1,yes
155,CLIMATE,weather-wgn.cli,weather_wgn,ihr,ihr,delimited,31,31,weather_wgn,ihr,ihr parameter from weather-wgn.cli via cli_pmeas,no,none,string,0,999,default,yes
156,CLIMATE,weather-wgn.cli,weather_wgn,pcp%tss,pcp%tss,delimited,32,32,weather_wgn,"pcp(i)%tss(iss,istep,iyrs)",pcp%tss parameter from weather-wgn.cli via cli_pmeas,no,mm,real,0,999,0,yes
157,CLIMATE,weather-wgn.cli,weather_wgn,iyr,iyr,delimited,33,33,weather_wgn,iyr,iyr parameter from weather-wgn.cli via cli_pmeas,no,none,integer,1,9999,1,yes
158,CLIMATE,weather-wgn.cli,weather_wgn,istep,istep,delimited,34,34,weather_wgn,istep,istep parameter from weather-wgn.cli via cli_pmeas,no,none,string,0,999,default,yes
159,CLIMATE,weather-wgn.cli,weather_wgn,pcp%ts,pcp%ts,delimited,35,35,weather_wgn,"pcp(i)%ts(istep,iyrs)",pcp%ts parameter from weather-wgn.cli via cli_pmeas,no,mm,real,0,999,0,yes
160,CLIMATE,weather-wgn.cli,weather_wgn,pcp_n,pcp_n,delimited,36,36,weather_wgn,pcp_n(i),pcp_n parameter from weather-wgn.cli via cli_pmeas,no,mm,real,0,999,0,yes
161,CLIMATE,weather-wgn.cli,weather_wgn,pcp%filename,pcp%filename,delimited,37,37,weather_wgn,pcp(i)%filename,pcp%filename parameter from weather-wgn.cli via cli_pmeas,no,m,real,0,999,0,yes
162,CLIMATE,pet.cli,pet,petm%nbyr,petm%nbyr,delimited,1,1,pet,petm(i)%nbyr,petm%nbyr parameter from pet.cli via cli_petmeas,no,none,integer,1,9999,1,yes
163,CLIMATE,pet.cli,pet,petm%tstep,petm%tstep,delimited,2,2,pet,petm(i)%tstep,petm%tstep parameter from pet.cli via cli_petmeas,no,none,integer,1,9999,1,yes
164,CLIMATE,pet.cli,pet,petm%lat,petm%lat,delimited,3,3,pet,petm(i)%lat,petm%lat parameter from pet.cli via cli_petmeas,no,deg,real,0,999,0,yes
165,CLIMATE,pet.cli,pet,petm%long,petm%long,delimited,4,4,pet,petm(i)%long,petm%long parameter from pet.cli via cli_petmeas,no,deg,real,0,999,0,yes
166,CLIMATE,pet.cli,pet,petm%elev,petm%elev,delimited,5,5,pet,petm(i)%elev,petm%elev parameter from pet.cli via cli_petmeas,no,m,real,0,999,0,yes
167,CLIMATE,pet.cli,pet,iyr,iyr,delimited,6,6,pet,iyr,iyr parameter from pet.cli via cli_petmeas,no,none,integer,1,9999,1,yes
168,CLIMATE,pet.cli,pet,istep,istep,delimited,7,7,pet,istep,istep parameter from pet.cli via cli_petmeas,no,none,string,0,999,default,yes
169,CLIMATE,pet.cli,pet,iyr,iyr,delimited,8,8,pet,iyr,iyr parameter from pet.cli via cli_petmeas,no,none,integer,1,9999,1,yes
170,CLIMATE,pet.cli,pet,istep,istep,delimited,9,9,pet,istep,istep parameter from pet.cli via cli_petmeas,no,none,string,0,999,default,yes
171,CLIMATE,pet.cli,pet,pet_read,pet_read,delimited,10,10,pet,pet_read,pet_read parameter from pet.cli via cli_petmeas,no,none,string,0,999,default,yes
172,CLIMATE,pet.cli,pet,iyr,iyr,delimited,11,11,pet,iyr,iyr parameter from pet.cli via cli_petmeas,no,none,integer,1,9999,1,yes
173,CLIMATE,pet.cli,pet,istep,istep,delimited,12,12,pet,istep,istep parameter from pet.cli via cli_petmeas,no,none,string,0,999,default,yes
174,CLIMATE,pet.cli,pet,petm%ts,petm%ts,delimited,13,13,pet,"petm(i)%ts(istep,iyrs)",petm%ts parameter from pet.cli via cli_petmeas,no,none,string,0,999,default,yes
175,CLIMATE,pet.cli,pet,petm_n,petm_n,delimited,14,14,pet,petm_n(i),petm_n parameter from pet.cli via cli_petmeas,no,none,string,0,999,default,yes
176,CLIMATE,pet.cli,pet,petm%filename,petm%filename,delimited,15,15,pet,petm(i)%filename,petm%filename parameter from pet.cli via cli_petmeas,no,m,real,0,999,0,yes
177,CLIMATE,pet.cli,pet,pcp%nbyr,pcp%nbyr,delimited,16,16,pet,pcp(i)%nbyr,pcp%nbyr parameter from pet.cli via cli_pmeas,no,mm,integer,1,9999,1,yes
178,CLIMATE,pet.cli,pet,pcp%tstep,pcp%tstep,delimited,17,17,pet,pcp(i)%tstep,pcp%tstep parameter from pet.cli via cli_pmeas,no,mm,integer,1,9999,1,yes
179,CLIMATE,pet.cli,pet,pcp%lat,pcp%lat,delimited,18,18,pet,pcp(i)%lat,pcp%lat parameter from pet.cli via cli_pmeas,no,deg,real,0,999,0,yes
180,CLIMATE,pet.cli,pet,pcp%long,pcp%long,delimited,19,19,pet,pcp(i)%long,pcp%long parameter from pet.cli via cli_pmeas,no,deg,real,0,999,0,yes
181,CLIMATE,pet.cli,pet,pcp%elev,pcp%elev,delimited,20,20,pet,pcp(i)%elev,pcp%elev parameter from pet.cli via cli_pmeas,no,m,real,0,999,0,yes
182,CLIMATE,pet.cli,pet,iyr,iyr,delimited,21,21,pet,iyr,iyr parameter from pet.cli via cli_pmeas,no,none,integer,1,9999,1,yes
183,CLIMATE,pet.cli,pet,istep,istep,delimited,22,22,pet,istep,istep parameter from pet.cli via cli_pmeas,no,none,string,0,999,default,yes
184,CLIMATE,pet.cli,pet,iyr,iyr,delimited,23,23,pet,iyr,iyr parameter from pet.cli via cli_pmeas,no,none,integer,1,9999,1,yes
185,CLIMATE,pet.cli,pet,istep,istep,delimited,24,24,pet,istep,istep parameter from pet.cli via cli_pmeas,no,none,string,0,999,default,yes
186,CLIMATE,pet.cli,pet,mo,mo,delimited,25,25,pet,mo,mo parameter from pet.cli via cli_pmeas,no,none,string,0,999,default,yes
187,CLIMATE,pet.cli,pet,day_mo,day_mo,delimited,26,26,pet,day_mo,day_mo parameter from pet.cli via cli_pmeas,no,none,integer,1,9999,1,yes
188,CLIMATE,pet.cli,pet,ihr,ihr,delimited,27,27,pet,ihr,ihr parameter from pet.cli via cli_pmeas,no,none,string,0,999,default,yes
189,CLIMATE,pet.cli,pet,pcp%tss,pcp%tss,delimited,28,28,pet,"pcp(i)%tss(iss,istep,iyrs)",pcp%tss parameter from pet.cli via cli_pmeas,no,mm,real,0,999,0,yes
190,CLIMATE,pet.cli,pet,iyr,iyr,delimited,29,29,pet,iyr,iyr parameter from pet.cli via cli_pmeas,no,none,integer,1,9999,1,yes
191,CLIMATE,pet.cli,pet,istep,istep,delimited,30,30,pet,istep,istep parameter from pet.cli via cli_pmeas,no,none,string,0,999,default,yes
192,CLIMATE,pet.cli,pet,pcp%ts,pcp%ts,delimited,31,31,pet,"pcp(i)%ts(istep,iyrs)",pcp%ts parameter from pet.cli via cli_pmeas,no,mm,real,0,999,0,yes
193,CLIMATE,pet.cli,pet,pcp_n,pcp_n,delimited,32,32,pet,pcp_n(i),pcp_n parameter from pet.cli via cli_pmeas,no,mm,real,0,999,0,yes
194,CLIMATE,pet.cli,pet,pcp%filename,pcp%filename,delimited,33,33,pet,pcp(i)%filename,pcp%filename parameter from pet.cli via cli_pmeas,no,m,real,0,999,0,yes
195,CLIMATE,pet.cli,pet,wst%name,wst%name,delimited,34,34,pet,wst(i)%name,wst%name parameter from pet.cli via cli_staread,no,none,string,0,999,default,yes
196,CLIMATE,pet.cli,pet,wst%wco_c,wst%wco_c,delimited,35,35,pet,wst(i)%wco_c,wst%wco_c parameter from pet.cli via cli_staread,no,none,string,0,999,default,yes
197,CLIMATE,pet.cli,pet,tmp%nbyr,tmp%nbyr,delimited,36,36,pet,tmp(i)%nbyr,tmp%nbyr parameter from pet.cli via cli_tmeas,no,degC,integer,1,9999,1,yes
198,CLIMATE,pet.cli,pet,tmp%tstep,tmp%tstep,delimited,37,37,pet,tmp(i)%tstep,tmp%tstep parameter from pet.cli via cli_tmeas,no,degC,integer,1,9999,1,yes
199,CLIMATE,pet.cli,pet,tmp%lat,tmp%lat,delimited,38,38,pet,tmp(i)%lat,tmp%lat parameter from pet.cli via cli_tmeas,no,deg,real,0,999,0,yes
200,CLIMATE,pet.cli,pet,tmp%long,tmp%long,delimited,39,39,pet,tmp(i)%long,tmp%long parameter from pet.cli via cli_tmeas,no,deg,real,0,999,0,yes
201,CLIMATE,pet.cli,pet,tmp%elev,tmp%elev,delimited,40,40,pet,tmp(i)%elev,tmp%elev parameter from pet.cli via cli_tmeas,no,m,real,0,999,0,yes
202,CLIMATE,pet.cli,pet,iyr,iyr,delimited,41,41,pet,iyr,iyr parameter from pet.cli via cli_tmeas,no,none,integer,1,9999,1,yes
203,CLIMATE,pet.cli,pet,istep,istep,delimited,42,42,pet,istep,istep parameter from pet.cli via cli_tmeas,no,none,string,0,999,default,yes
204,CLIMATE,pet.cli,pet,iyr,iyr,delimited,43,43,pet,iyr,iyr parameter from pet.cli via cli_tmeas,no,none,integer,1,9999,1,yes
205,CLIMATE,pet.cli,pet,istep,istep,delimited,44,44,pet,istep,istep parameter from pet.cli via cli_tmeas,no,none,string,0,999,default,yes
206,CLIMATE,pet.cli,pet,tempx,tempx,delimited,45,45,pet,tempx,tempx parameter from pet.cli via cli_tmeas,no,none,string,0,999,default,yes
207,CLIMATE,pet.cli,pet,tempn,tempn,delimited,46,46,pet,tempn,tempn parameter from pet.cli via cli_tmeas,no,none,string,0,999,default,yes
208,CLIMATE,pet.cli,pet,iyr,iyr,delimited,47,47,pet,iyr,iyr parameter from pet.cli via cli_tmeas,no,none,integer,1,9999,1,yes
209,CLIMATE,pet.cli,pet,istep,istep,delimited,48,48,pet,istep,istep parameter from pet.cli via cli_tmeas,no,none,string,0,999,default,yes
210,CLIMATE,pet.cli,pet,tmp%ts,tmp%ts,delimited,49,49,pet,"tmp(i)%ts(istep,iyrs)",tmp%ts parameter from pet.cli via cli_tmeas,no,degC,real,0,999,0,yes
211,CLIMATE,pet.cli,pet,tmp%ts2,tmp%ts2,delimited,50,50,pet,"tmp(i)%ts2(istep,iyrs)",tmp%ts2 parameter from pet.cli via cli_tmeas,no,degC,real,0,999,0,yes
212,CLIMATE,pet.cli,pet,tmp_n,tmp_n,delimited,51,51,pet,tmp_n(i),tmp_n parameter from pet.cli via cli_tmeas,no,degC,real,0,999,0,yes
213,CLIMATE,pet.cli,pet,tmp%filename,tmp%filename,delimited,52,52,pet,tmp(i)%filename,tmp%filename parameter from pet.cli via cli_tmeas,no,m,real,0,999,0,yes
214,CLIMATE,wind-dir.cli,wind_dir,wst%name,wst%name,delimited,1,1,wind_dir,wst(i)%name,wst%name parameter from wind-dir.cli via cli_staread,no,none,string,0,999,default,yes
215,CLIMATE,wind-dir.cli,wind_dir,wst%wco_c,wst%wco_c,delimited,2,2,wind_dir,wst(i)%wco_c,wst%wco_c parameter from wind-dir.cli via cli_staread,no,none,string,0,999,default,yes
216,CLIMATE,wind-dir.cli,wind_dir,tmp%nbyr,tmp%nbyr,delimited,3,3,wind_dir,tmp(i)%nbyr,tmp%nbyr parameter from wind-dir.cli via cli_tmeas,no,degC,integer,1,9999,1,yes
217,CLIMATE,wind-dir.cli,wind_dir,tmp%tstep,tmp%tstep,delimited,4,4,wind_dir,tmp(i)%tstep,tmp%tstep parameter from wind-dir.cli via cli_tmeas,no,degC,integer,1,9999,1,yes
218,CLIMATE,wind-dir.cli,wind_dir,tmp%lat,tmp%lat,delimited,5,5,wind_dir,tmp(i)%lat,tmp%lat parameter from wind-dir.cli via cli_tmeas,no,deg,real,0,999,0,yes
219,CLIMATE,wind-dir.cli,wind_dir,tmp%long,tmp%long,delimited,6,6,wind_dir,tmp(i)%long,tmp%long parameter from wind-dir.cli via cli_tmeas,no,deg,real,0,999,0,yes
220,CLIMATE,wind-dir.cli,wind_dir,tmp%elev,tmp%elev,delimited,7,7,wind_dir,tmp(i)%elev,tmp%elev parameter from wind-dir.cli via cli_tmeas,no,m,real,0,999,0,yes
221,CLIMATE,wind-dir.cli,wind_dir,iyr,iyr,delimited,8,8,wind_dir,iyr,iyr parameter from wind-dir.cli via cli_tmeas,no,none,integer,1,9999,1,yes
222,CLIMATE,wind-dir.cli,wind_dir,istep,istep,delimited,9,9,wind_dir,istep,istep parameter from wind-dir.cli via cli_tmeas,no,none,string,0,999,default,yes
223,CLIMATE,wind-dir.cli,wind_dir,iyr,iyr,delimited,10,10,wind_dir,iyr,iyr parameter from wind-dir.cli via cli_tmeas,no,none,integer,1,9999,1,yes
224,CLIMATE,wind-dir.cli,wind_dir,istep,istep,delimited,11,11,wind_dir,istep,istep parameter from wind-dir.cli via cli_tmeas,no,none,string,0,999,default,yes
225,CLIMATE,wind-dir.cli,wind_dir,tempx,tempx,delimited,12,12,wind_dir,tempx,tempx parameter from wind-dir.cli via cli_tmeas,no,none,string,0,999,default,yes
226,CLIMATE,wind-dir.cli,wind_dir,tempn,tempn,delimited,13,13,wind_dir,tempn,tempn parameter from wind-dir.cli via cli_tmeas,no,none,string,0,999,default,yes
227,CLIMATE,wind-dir.cli,wind_dir,iyr,iyr,delimited,14,14,wind_dir,iyr,iyr parameter from wind-dir.cli via cli_tmeas,no,none,integer,1,9999,1,yes
228,CLIMATE,wind-dir.cli,wind_dir,istep,istep,delimited,15,15,wind_dir,istep,istep parameter from wind-dir.cli via cli_tmeas,no,none,string,0,999,default,yes
229,CLIMATE,wind-dir.cli,wind_dir,tmp%ts,tmp%ts,delimited,16,16,wind_dir,"tmp(i)%ts(istep,iyrs)",tmp%ts parameter from wind-dir.cli via cli_tmeas,no,degC,real,0,999,0,yes
230,CLIMATE,wind-dir.cli,wind_dir,tmp%ts2,tmp%ts2,delimited,17,17,wind_dir,"tmp(i)%ts2(istep,iyrs)",tmp%ts2 parameter from wind-dir.cli via cli_tmeas,no,degC,real,0,999,0,yes
231,CLIMATE,wind-dir.cli,wind_dir,tmp_n,tmp_n,delimited,18,18,wind_dir,tmp_n(i),tmp_n parameter from wind-dir.cli via cli_tmeas,no,degC,real,0,999,0,yes
232,CLIMATE,wind-dir.cli,wind_dir,tmp%filename,tmp%filename,delimited,19,19,wind_dir,tmp(i)%filename,tmp%filename parameter from wind-dir.cli via cli_tmeas,no,m,real,0,999,0,yes
233,CLIMATE,wind-dir.cli,wind_dir,pcp%nbyr,pcp%nbyr,delimited,20,20,wind_dir,pcp(i)%nbyr,pcp%nbyr parameter from wind-dir.cli via cli_pmeas,no,mm,integer,1,9999,1,yes
234,CLIMATE,wind-dir.cli,wind_dir,pcp%tstep,pcp%tstep,delimited,21,21,wind_dir,pcp(i)%tstep,pcp%tstep parameter from wind-dir.cli via cli_pmeas,no,mm,integer,1,9999,1,yes
235,CLIMATE,wind-dir.cli,wind_dir,pcp%lat,pcp%lat,delimited,22,22,wind_dir,pcp(i)%lat,pcp%lat parameter from wind-dir.cli via cli_pmeas,no,deg,real,0,999,0,yes
236,CLIMATE,wind-dir.cli,wind_dir,pcp%long,pcp%long,delimited,23,23,wind_dir,pcp(i)%long,pcp%long parameter from wind-dir.cli via cli_pmeas,no,deg,real,0,999,0,yes
237,CLIMATE,wind-dir.cli,wind_dir,pcp%elev,pcp%elev,delimited,24,24,wind_dir,pcp(i)%elev,pcp%elev parameter from wind-dir.cli via cli_pmeas,no,m,real,0,999,0,yes
238,CLIMATE,wind-dir.cli,wind_dir,iyr,iyr,delimited,25,25,wind_dir,iyr,iyr parameter from wind-dir.cli via cli_pmeas,no,none,integer,1,9999,1,yes
239,CLIMATE,wind-dir.cli,wind_dir,istep,istep,delimited,26,26,wind_dir,istep,istep parameter from wind-dir.cli via cli_pmeas,no,none,string,0,999,default,yes
240,CLIMATE,wind-dir.cli,wind_dir,iyr,iyr,delimited,27,27,wind_dir,iyr,iyr parameter from wind-dir.cli via cli_pmeas,no,none,integer,1,9999,1,yes
241,CLIMATE,wind-dir.cli,wind_dir,istep,istep,delimited,28,28,wind_dir,istep,istep parameter from wind-dir.cli via cli_pmeas,no,none,string,0,999,default,yes
242,CLIMATE,wind-dir.cli,wind_dir,mo,mo,delimited,29,29,wind_dir,mo,mo parameter from wind-dir.cli via cli_pmeas,no,none,string,0,999,default,yes
243,CLIMATE,wind-dir.cli,wind_dir,day_mo,day_mo,delimited,30,30,wind_dir,day_mo,day_mo parameter from wind-dir.cli via cli_pmeas,no,none,integer,1,9999,1,yes
244,CLIMATE,wind-dir.cli,wind_dir,ihr,ihr,delimited,31,31,wind_dir,ihr,ihr parameter from wind-dir.cli via cli_pmeas,no,none,string,0,999,default,yes
245,CLIMATE,wind-dir.cli,wind_dir,pcp%tss,pcp%tss,delimited,32,32,wind_dir,"pcp(i)%tss(iss,istep,iyrs)",pcp%tss parameter from wind-dir.cli via cli_pmeas,no,mm,real,0,999,0,yes
246,CLIMATE,wind-dir.cli,wind_dir,iyr,iyr,delimited,33,33,wind_dir,iyr,iyr parameter from wind-dir.cli via cli_pmeas,no,none,integer,1,9999,1,yes
247,CLIMATE,wind-dir.cli,wind_dir,istep,istep,delimited,34,34,wind_dir,istep,istep parameter from wind-dir.cli via cli_pmeas,no,none,string,0,999,default,yes
248,CLIMATE,wind-dir.cli,wind_dir,pcp%ts,pcp%ts,delimited,35,35,wind_dir,"pcp(i)%ts(istep,iyrs)",pcp%ts parameter from wind-dir.cli via cli_pmeas,no,mm,real,0,999,0,yes
249,CLIMATE,wind-dir.cli,wind_dir,pcp_n,pcp_n,delimited,36,36,wind_dir,pcp_n(i),pcp_n parameter from wind-dir.cli via cli_pmeas,no,mm,real,0,999,0,yes
250,CLIMATE,wind-dir.cli,wind_dir,pcp%filename,pcp%filename,delimited,37,37,wind_dir,pcp(i)%filename,pcp%filename parameter from wind-dir.cli via cli_pmeas,no,m,real,0,999,0,yes
251,CLIMATE,pcp.cli,pcp,wst%name,wst%name,delimited,1,1,pcp,wst(i)%name,wst%name parameter from pcp.cli via cli_staread,no,none,string,0,999,default,yes
252,CLIMATE,pcp.cli,pcp,wst%wco_c,wst%wco_c,delimited,2,2,pcp,wst(i)%wco_c,wst%wco_c parameter from pcp.cli via cli_staread,no,none,string,0,999,default,yes
253,CLIMATE,pcp.cli,pcp,tmp%nbyr,tmp%nbyr,delimited,3,3,pcp,tmp(i)%nbyr,tmp%nbyr parameter from pcp.cli via cli_tmeas,no,degC,integer,1,9999,1,yes
254,CLIMATE,pcp.cli,pcp,tmp%tstep,tmp%tstep,delimited,4,4,pcp,tmp(i)%tstep,tmp%tstep parameter from pcp.cli via cli_tmeas,no,degC,integer,1,9999,1,yes
255,CLIMATE,pcp.cli,pcp,tmp%lat,tmp%lat,delimited,5,5,pcp,tmp(i)%lat,tmp%lat parameter from pcp.cli via cli_tmeas,no,deg,real,0,999,0,yes
256,CLIMATE,pcp.cli,pcp,tmp%long,tmp%long,delimited,6,6,pcp,tmp(i)%long,tmp%long parameter from pcp.cli via cli_tmeas,no,deg,real,0,999,0,yes
257,CLIMATE,pcp.cli,pcp,tmp%elev,tmp%elev,delimited,7,7,pcp,tmp(i)%elev,tmp%elev parameter from pcp.cli via cli_tmeas,no,m,real,0,999,0,yes
258,CLIMATE,pcp.cli,pcp,iyr,iyr,delimited,8,8,pcp,iyr,iyr parameter from pcp.cli via cli_tmeas,no,none,integer,1,9999,1,yes
259,CLIMATE,pcp.cli,pcp,istep,istep,delimited,9,9,pcp,istep,istep parameter from pcp.cli via cli_tmeas,no,none,string,0,999,default,yes
260,CLIMATE,pcp.cli,pcp,iyr,iyr,delimited,10,10,pcp,iyr,iyr parameter from pcp.cli via cli_tmeas,no,none,integer,1,9999,1,yes
261,CLIMATE,pcp.cli,pcp,istep,istep,delimited,11,11,pcp,istep,istep parameter from pcp.cli via cli_tmeas,no,none,string,0,999,default,yes
262,CLIMATE,pcp.cli,pcp,tempx,tempx,delimited,12,12,pcp,tempx,tempx parameter from pcp.cli via cli_tmeas,no,none,string,0,999,default,yes
263,CLIMATE,pcp.cli,pcp,tempn,tempn,delimited,13,13,pcp,tempn,tempn parameter from pcp.cli via cli_tmeas,no,none,string,0,999,default,yes
264,CLIMATE,pcp.cli,pcp,iyr,iyr,delimited,14,14,pcp,iyr,iyr parameter from pcp.cli via cli_tmeas,no,none,integer,1,9999,1,yes
265,CLIMATE,pcp.cli,pcp,istep,istep,delimited,15,15,pcp,istep,istep parameter from pcp.cli via cli_tmeas,no,none,string,0,999,default,yes
266,CLIMATE,pcp.cli,pcp,tmp%ts,tmp%ts,delimited,16,16,pcp,"tmp(i)%ts(istep,iyrs)",tmp%ts parameter from pcp.cli via cli_tmeas,no,degC,real,0,999,0,yes
267,CLIMATE,pcp.cli,pcp,tmp%ts2,tmp%ts2,delimited,17,17,pcp,"tmp(i)%ts2(istep,iyrs)",tmp%ts2 parameter from pcp.cli via cli_tmeas,no,degC,real,0,999,0,yes
268,CLIMATE,pcp.cli,pcp,tmp_n,tmp_n,delimited,18,18,pcp,tmp_n(i),tmp_n parameter from pcp.cli via cli_tmeas,no,degC,real,0,999,0,yes
269,CLIMATE,pcp.cli,pcp,tmp%filename,tmp%filename,delimited,19,19,pcp,tmp(i)%filename,tmp%filename parameter from pcp.cli via cli_tmeas,no,m,real,0,999,0,yes
270,CLIMATE,pcp.cli,pcp,pcp%nbyr,pcp%nbyr,delimited,20,20,pcp,pcp(i)%nbyr,pcp%nbyr parameter from pcp.cli via cli_pmeas,no,mm,integer,1,9999,1,yes
271,CLIMATE,pcp.cli,pcp,pcp%tstep,pcp%tstep,delimited,21,21,pcp,pcp(i)%tstep,pcp%tstep parameter from pcp.cli via cli_pmeas,no,mm,integer,1,9999,1,yes
272,CLIMATE,pcp.cli,pcp,pcp%lat,pcp%lat,delimited,22,22,pcp,pcp(i)%lat,pcp%lat parameter from pcp.cli via cli_pmeas,no,deg,real,0,999,0,yes
273,CLIMATE,pcp.cli,pcp,pcp%long,pcp%long,delimited,23,23,pcp,pcp(i)%long,pcp%long parameter from pcp.cli via cli_pmeas,no,deg,real,0,999,0,yes
274,CLIMATE,pcp.cli,pcp,pcp%elev,pcp%elev,delimited,24,24,pcp,pcp(i)%elev,pcp%elev parameter from pcp.cli via cli_pmeas,no,m,real,0,999,0,yes
275,CLIMATE,pcp.cli,pcp,iyr,iyr,delimited,25,25,pcp,iyr,iyr parameter from pcp.cli via cli_pmeas,no,none,integer,1,9999,1,yes
276,CLIMATE,pcp.cli,pcp,istep,istep,delimited,26,26,pcp,istep,istep parameter from pcp.cli via cli_pmeas,no,none,string,0,999,default,yes
277,CLIMATE,pcp.cli,pcp,iyr,iyr,delimited,27,27,pcp,iyr,iyr parameter from pcp.cli via cli_pmeas,no,none,integer,1,9999,1,yes
278,CLIMATE,pcp.cli,pcp,istep,istep,delimited,28,28,pcp,istep,istep parameter from pcp.cli via cli_pmeas,no,none,string,0,999,default,yes
279,CLIMATE,pcp.cli,pcp,mo,mo,delimited,29,29,pcp,mo,mo parameter from pcp.cli via cli_pmeas,no,none,string,0,999,default,yes
280,CLIMATE,pcp.cli,pcp,day_mo,day_mo,delimited,30,30,pcp,day_mo,day_mo parameter from pcp.cli via cli_pmeas,no,none,integer,1,9999,1,yes
281,CLIMATE,pcp.cli,pcp,ihr,ihr,delimited,31,31,pcp,ihr,ihr parameter from pcp.cli via cli_pmeas,no,none,string,0,999,default,yes
282,CLIMATE,pcp.cli,pcp,pcp%tss,pcp%tss,delimited,32,32,pcp,"pcp(i)%tss(iss,istep,iyrs)",pcp%tss parameter from pcp.cli via cli_pmeas,no,mm,real,0,999,0,yes
283,CLIMATE,pcp.cli,pcp,iyr,iyr,delimited,33,33,pcp,iyr,iyr parameter from pcp.cli via cli_pmeas,no,none,integer,1,9999,1,yes
284,CLIMATE,pcp.cli,pcp,istep,istep,delimited,34,34,pcp,istep,istep parameter from pcp.cli via cli_pmeas,no,none,string,0,999,default,yes
285,CLIMATE,pcp.cli,pcp,pcp%ts,pcp%ts,delimited,35,35,pcp,"pcp(i)%ts(istep,iyrs)",pcp%ts parameter from pcp.cli via cli_pmeas,no,mm,real,0,999,0,yes
286,CLIMATE,pcp.cli,pcp,pcp_n,pcp_n,delimited,36,36,pcp,pcp_n(i),pcp_n parameter from pcp.cli via cli_pmeas,no,mm,real,0,999,0,yes
287,CLIMATE,pcp.cli,pcp,pcp%filename,pcp%filename,delimited,37,37,pcp,pcp(i)%filename,pcp%filename parameter from pcp.cli via cli_pmeas,no,m,real,0,999,0,yes
288,CLIMATE,tmp.cli,tmp,wst%name,wst%name,delimited,1,1,tmp,wst(i)%name,wst%name parameter from tmp.cli via cli_staread,no,none,string,0,999,default,yes
289,CLIMATE,tmp.cli,tmp,wst%wco_c,wst%wco_c,delimited,2,2,tmp,wst(i)%wco_c,wst%wco_c parameter from tmp.cli via cli_staread,no,none,string,0,999,default,yes
