input_file,line_in_file,position_in_file,component,old_row,new_row
salt_irrigation,1,1,titldum,"{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'titldum', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'titldum', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
salt_irrigation,2,1,header,"{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
salt_irrigation,3,1,name,"{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'salt_water_irr', 'Component': 'name', 'Type': 'character(len=16)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': 'name of the constituent - points to constituent database', 'Swat_codetype': 'salt_water_irr'}","{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'salt_water_irr', 'Component': 'name', 'Type': 'character(len=16)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': 'name of the constituent - points to constituent database', 'Swat_codetype': 'salt_water_irr'}"
salt_plants,1,1,titldum,"{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'titldum', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'titldum', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
salt_plants,12,1,header,"{'Line in File': '12', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '12', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
salt_plants,13,1,plant_name,"{'Line in File': '13', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'plant_name', 'Type': 'character(len=12)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '13', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'plant_name', 'Type': 'character(len=12)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
salt_plants,2,1,header,"{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
salt_plants,3,1,salt_tds_ec,"{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'salt_tds_ec', 'Type': 'real', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'salt_tds_ec'}","{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'salt_tds_ec', 'Type': 'real', 'Dimensions': '-', 'Default': '0.', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'salt_tds_ec'}"
salt_plants,5,1,salt_tol_sim,"{'Line in File': '5', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'salt_tol_sim', 'Type': 'integer', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'salt_tol_sim'}","{'Line in File': '5', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'salt_tol_sim', 'Type': 'integer', 'Dimensions': '-', 'Default': '0', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'salt_tol_sim'}"
salt_plants,6,1,salt_soil_type,"{'Line in File': '6', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'salt_soil_type', 'Type': 'integer', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'salt_soil_type'}","{'Line in File': '6', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'salt_soil_type', 'Type': 'integer', 'Dimensions': '-', 'Default': '0', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'salt_soil_type'}"
salt_plants,7,1,salt_effect,"{'Line in File': '7', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'salt_effect', 'Type': 'integer', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'salt_effect'}","{'Line in File': '7', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'salt_effect', 'Type': 'integer', 'Dimensions': '-', 'Default': '0', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'salt_effect'}"
salt_recall.rec,1,1,titldum,"{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'titldum', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'titldum', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
salt_recall.rec,2,1,header,"{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
salt_recall.rec,3,1,k,"{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'k', 'Type': 'integer', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'k', 'Type': 'integer', 'Dimensions': '-', 'Default': '0', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
salt_recall.rec,3,2,name,"{'Line in File': '3', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'rec_salt', 'Component': 'name', 'Type': 'character(len=16)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'rec_salt'}","{'Line in File': '3', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'rec_salt', 'Component': 'name', 'Type': 'character(len=16)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'rec_salt'}"
salt_recall.rec,3,3,typ,"{'Line in File': '3', 'Position in File': '3', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'rec_salt', 'Component': 'typ', 'Type': 'integer', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'rec_salt'}","{'Line in File': '3', 'Position in File': '3', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'rec_salt', 'Component': 'typ', 'Type': 'integer', 'Dimensions': '-', 'Default': '0', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'rec_salt'}"
salt_recall.rec,3,4,filename,"{'Line in File': '3', 'Position in File': '4', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'rec_salt', 'Component': 'filename', 'Type': 'character(len=30)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'rec_salt'}","{'Line in File': '3', 'Position in File': '4', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'rec_salt', 'Component': 'filename', 'Type': 'character(len=30)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'rec_salt'}"
salt_res,1,1,titldum,"{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'titldum', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'titldum', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
salt_res,2,1,titldum,"{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'titldum', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'titldum', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
salt_res,4,1,header,"{'Line in File': '4', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '4', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
salt_res,5,1,name,"{'Line in File': '5', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'res_salt_data', 'Component': 'name', 'Type': 'character(len=25)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'res_salt_data'}","{'Line in File': '5', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'res_salt_data', 'Component': 'name', 'Type': 'character(len=25)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'res_salt_data'}"
salt_road,10,1,salt_ion,"{'Line in File': '10', 'Position in File': '1', 'Condition': 'if (atmodep_cont%timestep == ""yr"")', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'salt_ion', 'Type': 'character(len=4)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '10', 'Position in File': '1', 'Condition': 'if (atmodep_cont%timestep == ""yr"")', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'salt_ion', 'Type': 'character(len=4)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
salt_road,5,1,station_name,"{'Line in File': '5', 'Position in File': '1', 'Condition': 'if (atmodep_cont%timestep == ""aa"")', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'station_name', 'Type': 'character(len=15)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '5', 'Position in File': '1', 'Condition': 'if (atmodep_cont%timestep == ""aa"")', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'station_name', 'Type': 'character(len=15)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
salt_road,6,1,salt_ion,"{'Line in File': '6', 'Position in File': '1', 'Condition': 'if (atmodep_cont%timestep == ""aa"")', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'salt_ion', 'Type': 'character(len=4)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '6', 'Position in File': '1', 'Condition': 'if (atmodep_cont%timestep == ""aa"")', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'salt_ion', 'Type': 'character(len=4)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
salt_road,7,1,station_name,"{'Line in File': '7', 'Position in File': '1', 'Condition': 'if (atmodep_cont%timestep == ""mo"")', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'station_name', 'Type': 'character(len=15)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '7', 'Position in File': '1', 'Condition': 'if (atmodep_cont%timestep == ""mo"")', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'station_name', 'Type': 'character(len=15)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
salt_road,8,1,salt_ion,"{'Line in File': '8', 'Position in File': '1', 'Condition': 'if (atmodep_cont%timestep == ""mo"")', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'salt_ion', 'Type': 'character(len=4)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '8', 'Position in File': '1', 'Condition': 'if (atmodep_cont%timestep == ""mo"")', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'salt_ion', 'Type': 'character(len=4)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
salt_road,9,1,station_name,"{'Line in File': '9', 'Position in File': '1', 'Condition': 'if (atmodep_cont%timestep == ""yr"")', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'station_name', 'Type': 'character(len=15)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '9', 'Position in File': '1', 'Condition': 'if (atmodep_cont%timestep == ""yr"")', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'station_name', 'Type': 'character(len=15)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
salt_uptake,1,1,header,"{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
salt_uptake,2,1,header,"{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
salt_uptake,3,1,header,"{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
salt_uptake,4,1,name,"{'Line in File': '4', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'name', 'Type': 'character(len=30)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '4', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'name', 'Type': 'character(len=30)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
salt_urban,1,1,header,"{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
salt_urban,2,1,header,"{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
salt_urban,3,1,urb_type,"{'Line in File': '3', 'Position in File': '1', 'Condition': 'if (urb_type == urbdb(iu)%urbnm)', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'urb_type', 'Type': 'character(len=16)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '3', 'Position in File': '1', 'Condition': 'if (urb_type == urbdb(iu)%urbnm)', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'urb_type', 'Type': 'character(len=16)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
scen_dtl.upd,1,1,titldum,"{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'titldum', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'titldum', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
scen_dtl.upd,2,1,num_dtls,"{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'num_dtls', 'Type': 'integer', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'num_dtls', 'Type': 'integer', 'Dimensions': '-', 'Default': '0', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
scen_dtl.upd,3,1,header,"{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
scen_dtl.upd,4,2,typ,"{'Line in File': '4', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'upd_cond', 'Component': 'typ', 'Type': 'character(len=25)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': 'type of table- ""lu_change"" checks all hru; ""hru_fr_change"" sets all hru fractions', 'Swat_codetype': 'upd_cond'}","{'Line in File': '4', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'upd_cond', 'Component': 'typ', 'Type': 'character(len=25)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': 'type of table- ""lu_change"" checks all hru; ""hru_fr_change"" sets all hru fractions', 'Swat_codetype': 'upd_cond'}"
scen_dtl.upd,4,3,dtbl,"{'Line in File': '4', 'Position in File': '3', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'upd_cond', 'Component': 'dtbl', 'Type': 'character(len=25)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': 'points to ruleset in conditional.ctl for scheduling the update', 'Swat_codetype': 'upd_cond'}","{'Line in File': '4', 'Position in File': '3', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'upd_cond', 'Component': 'dtbl', 'Type': 'character(len=25)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': 'points to ruleset in conditional.ctl for scheduling the update', 'Swat_codetype': 'upd_cond'}"
scen_lu.dtl,1,1,titldum,"{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'titldum', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'titldum', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
scen_lu.dtl,2,1,mdtbl,"{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'mdtbl', 'Type': 'integer', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'mdtbl', 'Type': 'integer', 'Dimensions': '-', 'Default': '0', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
scen_lu.dtl,4,1,header,"{'Line in File': '4', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '4', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
scen_lu.dtl,5,1,name,"{'Line in File': '5', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dtbl_scen', 'Component': 'name', 'Type': 'character(len=25)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_cond'}","{'Line in File': '5', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dtbl_scen', 'Component': 'name', 'Type': 'character(len=40)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_cond'}"
scen_lu.dtl,5,2,conds,"{'Line in File': '5', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dtbl_scen', 'Component': 'conds', 'Type': 'integer', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_cond'}","{'Line in File': '5', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dtbl_scen', 'Component': 'conds', 'Type': 'integer', 'Dimensions': '-', 'Default': '0', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_cond'}"
scen_lu.dtl,5,3,alts,"{'Line in File': '5', 'Position in File': '3', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dtbl_scen', 'Component': 'alts', 'Type': 'integer', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_cond'}","{'Line in File': '5', 'Position in File': '3', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dtbl_scen', 'Component': 'alts', 'Type': 'integer', 'Dimensions': '-', 'Default': '0', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_cond'}"
scen_lu.dtl,5,4,acts,"{'Line in File': '5', 'Position in File': '4', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dtbl_scen', 'Component': 'acts', 'Type': 'integer', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_cond'}","{'Line in File': '5', 'Position in File': '4', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dtbl_scen', 'Component': 'acts', 'Type': 'integer', 'Dimensions': '-', 'Default': '0', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_cond'}"
scen_lu.dtl,6,1,header,"{'Line in File': '6', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '6', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
